time,location,dissolved_oxygen
1998-11-01T00:00:00Z,CalCOFI 90.90,4.35
1998-12-01T00:00:00Z,CalCOFI 90.90,3.87
1999-01-01T00:00:00Z,CalCOFI 90.90,4.0
1999-02-01T00:00:00Z,CalCOFI 90.90,NaN
1999-03-01T00:00:00Z,CalCOFI 90.90,NaN
1999-04-01T00:00:00Z,CalCOFI 90.90,4.21
1999-05-01T00:00:00Z,CalCOFI 90.90,NaN
1999-06-01T00:00:00Z,CalCOFI 90.90,NaN
1999-07-01T00:00:00Z,CalCOFI 90.90,NaN
1999-08-01T00:00:00Z,CalCOFI 90.90,3.52
1999-09-01T00:00:00Z,CalCOFI 90.90,NaN
1999-10-01T00:00:00Z,CalCOFI 90.90,5.2
1999-11-01T00:00:00Z,CalCOFI 90.90,NaN
1999-12-01T00:00:00Z,CalCOFI 90.90,NaN
2000-01-01T00:00:00Z,CalCOFI 90.90,4.28
2000-02-01T00:00:00Z,CalCOFI 90.90,NaN
2000-03-01T00:00:00Z,CalCOFI 90.90,NaN
2000-04-01T00:00:00Z,CalCOFI 90.90,3.48
2000-05-01T00:00:00Z,CalCOFI 90.90,NaN
2000-06-01T00:00:00Z,CalCOFI 90.90,NaN
2000-07-01T00:00:00Z,CalCOFI 90.90,3.53
2000-08-01T00:00:00Z,CalCOFI 90.90,NaN
2000-09-01T00:00:00Z,CalCOFI 90.90,NaN
2000-10-01T00:00:00Z,CalCOFI 90.90,4.2
2000-11-01T00:00:00Z,CalCOFI 90.90,NaN
2000-12-01T00:00:00Z,CalCOFI 90.90,NaN
2001-01-01T00:00:00Z,CalCOFI 90.90,5.17
2001-02-01T00:00:00Z,CalCOFI 90.90,NaN
2001-03-01T00:00:00Z,CalCOFI 90.90,NaN
2001-04-01T00:00:00Z,CalCOFI 90.90,5.24
2001-05-01T00:00:00Z,CalCOFI 90.90,NaN
2001-06-01T00:00:00Z,CalCOFI 90.90,NaN
2001-07-01T00:00:00Z,CalCOFI 90.90,3.82
2001-08-01T00:00:00Z,CalCOFI 90.90,NaN
2001-09-01T00:00:00Z,CalCOFI 90.90,NaN
2001-10-01T00:00:00Z,CalCOFI 90.90,4.38
2001-11-01T00:00:00Z,CalCOFI 90.90,NaN
2001-12-01T00:00:00Z,CalCOFI 90.90,NaN
2002-01-01T00:00:00Z,CalCOFI 90.90,4.77
2002-02-01T00:00:00Z,CalCOFI 90.90,NaN
2002-03-01T00:00:00Z,CalCOFI 90.90,NaN
2002-04-01T00:00:00Z,CalCOFI 90.90,3.23
2002-05-01T00:00:00Z,CalCOFI 90.90,NaN
2002-06-01T00:00:00Z,CalCOFI 90.90,NaN
2002-07-01T00:00:00Z,CalCOFI 90.90,4.04
2002-08-01T00:00:00Z,CalCOFI 90.90,NaN
2002-09-01T00:00:00Z,CalCOFI 90.90,NaN
2002-10-01T00:00:00Z,CalCOFI 90.90,NaN
2002-11-01T00:00:00Z,CalCOFI 90.90,4.06
2002-12-01T00:00:00Z,CalCOFI 90.90,NaN
2003-01-01T00:00:00Z,CalCOFI 90.90,NaN
2003-02-01T00:00:00Z,CalCOFI 90.90,4.25
2003-03-01T00:00:00Z,CalCOFI 90.90,NaN
2003-04-01T00:00:00Z,CalCOFI 90.90,3.07
2003-05-01T00:00:00Z,CalCOFI 90.90,NaN
2003-06-01T00:00:00Z,CalCOFI 90.90,NaN
2003-07-01T00:00:00Z,CalCOFI 90.90,4.51
2003-08-01T00:00:00Z,CalCOFI 90.90,NaN
2003-09-01T00:00:00Z,CalCOFI 90.90,NaN
2003-10-01T00:00:00Z,CalCOFI 90.90,3.5
2003-11-01T00:00:00Z,CalCOFI 90.90,NaN
2003-12-01T00:00:00Z,CalCOFI 90.90,NaN
2004-01-01T00:00:00Z,CalCOFI 90.90,4.69
2004-02-01T00:00:00Z,CalCOFI 90.90,NaN
2004-03-01T00:00:00Z,CalCOFI 90.90,4.91
2004-04-01T00:00:00Z,CalCOFI 90.90,NaN
2004-05-01T00:00:00Z,CalCOFI 90.90,NaN
2004-06-01T00:00:00Z,CalCOFI 90.90,NaN
2004-07-01T00:00:00Z,CalCOFI 90.90,4.37
2004-08-01T00:00:00Z,CalCOFI 90.90,NaN
2004-09-01T00:00:00Z,CalCOFI 90.90,NaN
2004-10-01T00:00:00Z,CalCOFI 90.90,NaN
2004-11-01T00:00:00Z,CalCOFI 90.90,3.32
2004-12-01T00:00:00Z,CalCOFI 90.90,NaN
2005-01-01T00:00:00Z,CalCOFI 90.90,3.12
2005-02-01T00:00:00Z,CalCOFI 90.90,NaN
2005-03-01T00:00:00Z,CalCOFI 90.90,NaN
2005-04-01T00:00:00Z,CalCOFI 90.90,4.48
2005-05-01T00:00:00Z,CalCOFI 90.90,NaN
2005-06-01T00:00:00Z,CalCOFI 90.90,NaN
2005-07-01T00:00:00Z,CalCOFI 90.90,4.07
2005-08-01T00:00:00Z,CalCOFI 90.90,NaN
2005-09-01T00:00:00Z,CalCOFI 90.90,NaN
2005-10-01T00:00:00Z,CalCOFI 90.90,NaN
2005-11-01T00:00:00Z,CalCOFI 90.90,2.81
2005-12-01T00:00:00Z,CalCOFI 90.90,NaN
2006-01-01T00:00:00Z,CalCOFI 90.90,NaN
2006-02-01T00:00:00Z,CalCOFI 90.90,2.71
2006-03-01T00:00:00Z,CalCOFI 90.90,NaN
2006-04-01T00:00:00Z,CalCOFI 90.90,3.29
2006-05-01T00:00:00Z,CalCOFI 90.90,NaN
2006-06-01T00:00:00Z,CalCOFI 90.90,NaN
2006-07-01T00:00:00Z,CalCOFI 90.90,3.84
2006-08-01T00:00:00Z,CalCOFI 90.90,NaN
2006-09-01T00:00:00Z,CalCOFI 90.90,NaN
2006-10-01T00:00:00Z,CalCOFI 90.90,2.9
2006-11-01T00:00:00Z,CalCOFI 90.90,NaN
2006-12-01T00:00:00Z,CalCOFI 90.90,NaN
2007-01-01T00:00:00Z,CalCOFI 90.90,3.8
2007-02-01T00:00:00Z,CalCOFI 90.90,NaN
2007-03-01T00:00:00Z,CalCOFI 90.90,NaN
2007-04-01T00:00:00Z,CalCOFI 90.90,2.14
2007-05-01T00:00:00Z,CalCOFI 90.90,NaN
2007-06-01T00:00:00Z,CalCOFI 90.90,NaN
2007-07-01T00:00:00Z,CalCOFI 90.90,3.21
2007-08-01T00:00:00Z,CalCOFI 90.90,NaN
2007-09-01T00:00:00Z,CalCOFI 90.90,NaN
2007-10-01T00:00:00Z,CalCOFI 90.90,NaN
2007-11-01T00:00:00Z,CalCOFI 90.90,3.35
2007-12-01T00:00:00Z,CalCOFI 90.90,NaN
2008-01-01T00:00:00Z,CalCOFI 90.90,3.34
2008-02-01T00:00:00Z,CalCOFI 90.90,NaN
2008-03-01T00:00:00Z,CalCOFI 90.90,4.41
2008-04-01T00:00:00Z,CalCOFI 90.90,NaN
2008-05-01T00:00:00Z,CalCOFI 90.90,NaN
2008-06-01T00:00:00Z,CalCOFI 90.90,NaN
2008-07-01T00:00:00Z,CalCOFI 90.90,NaN
2008-08-01T00:00:00Z,CalCOFI 90.90,2.88
2008-09-01T00:00:00Z,CalCOFI 90.90,NaN
2008-10-01T00:00:00Z,CalCOFI 90.90,3.21
2008-11-01T00:00:00Z,CalCOFI 90.90,NaN
2008-12-01T00:00:00Z,CalCOFI 90.90,NaN
2009-01-01T00:00:00Z,CalCOFI 90.90,3.35
2009-02-01T00:00:00Z,CalCOFI 90.90,NaN
2009-03-01T00:00:00Z,CalCOFI 90.90,4.04
2009-04-01T00:00:00Z,CalCOFI 90.90,NaN
2009-05-01T00:00:00Z,CalCOFI 90.90,NaN
2009-06-01T00:00:00Z,CalCOFI 90.90,NaN
2009-07-01T00:00:00Z,CalCOFI 90.90,3.14
2009-08-01T00:00:00Z,CalCOFI 90.90,NaN
2009-09-01T00:00:00Z,CalCOFI 90.90,NaN
2009-10-01T00:00:00Z,CalCOFI 90.90,NaN
2009-11-01T00:00:00Z,CalCOFI 90.90,4.04
2009-12-01T00:00:00Z,CalCOFI 90.90,NaN
2010-01-01T00:00:00Z,CalCOFI 90.90,3.49
2010-02-01T00:00:00Z,CalCOFI 90.90,NaN
2010-03-01T00:00:00Z,CalCOFI 90.90,NaN
2010-04-01T00:00:00Z,CalCOFI 90.90,4.61
2010-05-01T00:00:00Z,CalCOFI 90.90,NaN
2010-06-01T00:00:00Z,CalCOFI 90.90,NaN
2010-07-01T00:00:00Z,CalCOFI 90.90,NaN
2010-08-01T00:00:00Z,CalCOFI 90.90,NaN
2010-09-01T00:00:00Z,CalCOFI 90.90,NaN
2010-10-01T00:00:00Z,CalCOFI 90.90,NaN
2010-11-01T00:00:00Z,CalCOFI 90.90,5.05
2010-12-01T00:00:00Z,CalCOFI 90.90,NaN
2011-01-01T00:00:00Z,CalCOFI 90.90,4.92
2011-02-01T00:00:00Z,CalCOFI 90.90,NaN
2011-03-01T00:00:00Z,CalCOFI 90.90,NaN
2011-04-01T00:00:00Z,CalCOFI 90.90,3.75
2011-05-01T00:00:00Z,CalCOFI 90.90,NaN
2011-06-01T00:00:00Z,CalCOFI 90.90,NaN
2011-07-01T00:00:00Z,CalCOFI 90.90,NaN
2011-08-01T00:00:00Z,CalCOFI 90.90,3.14
2011-09-01T00:00:00Z,CalCOFI 90.90,NaN
2011-10-01T00:00:00Z,CalCOFI 90.90,3.88
2011-11-01T00:00:00Z,CalCOFI 90.90,NaN
2011-12-01T00:00:00Z,CalCOFI 90.90,NaN
2012-01-01T00:00:00Z,CalCOFI 90.90,NaN
2012-02-01T00:00:00Z,CalCOFI 90.90,3.43
2012-03-01T00:00:00Z,CalCOFI 90.90,3.91
2012-04-01T00:00:00Z,CalCOFI 90.90,NaN
2012-05-01T00:00:00Z,CalCOFI 90.90,NaN
2012-06-01T00:00:00Z,CalCOFI 90.90,NaN
2012-07-01T00:00:00Z,CalCOFI 90.90,2.92
2012-08-01T00:00:00Z,CalCOFI 90.90,NaN
2012-09-01T00:00:00Z,CalCOFI 90.90,NaN
2012-10-01T00:00:00Z,CalCOFI 90.90,4.21
2012-11-01T00:00:00Z,CalCOFI 90.90,NaN
2012-12-01T00:00:00Z,CalCOFI 90.90,NaN
2013-01-01T00:00:00Z,CalCOFI 90.90,4.38
2013-02-01T00:00:00Z,CalCOFI 90.90,NaN
2013-03-01T00:00:00Z,CalCOFI 90.90,NaN
2013-04-01T00:00:00Z,CalCOFI 90.90,4.84
2013-05-01T00:00:00Z,CalCOFI 90.90,NaN
2013-06-01T00:00:00Z,CalCOFI 90.90,NaN
2013-07-01T00:00:00Z,CalCOFI 90.90,3.79
2013-08-01T00:00:00Z,CalCOFI 90.90,NaN
2013-09-01T00:00:00Z,CalCOFI 90.90,NaN
2013-10-01T00:00:00Z,CalCOFI 90.90,NaN
2013-11-01T00:00:00Z,CalCOFI 90.90,3.83
2013-12-01T00:00:00Z,CalCOFI 90.90,NaN
2014-01-01T00:00:00Z,CalCOFI 90.90,NaN
2014-02-01T00:00:00Z,CalCOFI 90.90,3.82
2014-03-01T00:00:00Z,CalCOFI 90.90,NaN
2014-04-01T00:00:00Z,CalCOFI 90.90,4.11
2014-05-01T00:00:00Z,CalCOFI 90.90,NaN
2014-06-01T00:00:00Z,CalCOFI 90.90,NaN
2014-07-01T00:00:00Z,CalCOFI 90.90,3.76
2014-08-01T00:00:00Z,CalCOFI 90.90,NaN
2014-09-01T00:00:00Z,CalCOFI 90.90,NaN
2014-10-01T00:00:00Z,CalCOFI 90.90,NaN
2014-11-01T00:00:00Z,CalCOFI 90.90,4.26
2014-12-01T00:00:00Z,CalCOFI 90.90,NaN
2015-01-01T00:00:00Z,CalCOFI 90.90,4.81
2015-02-01T00:00:00Z,CalCOFI 90.90,NaN
2015-03-01T00:00:00Z,CalCOFI 90.90,NaN
2015-04-01T00:00:00Z,CalCOFI 90.90,3.63
2015-05-01T00:00:00Z,CalCOFI 90.90,NaN
2015-06-01T00:00:00Z,CalCOFI 90.90,NaN
2015-07-01T00:00:00Z,CalCOFI 90.90,4.45
2015-08-01T00:00:00Z,CalCOFI 90.90,NaN
2015-09-01T00:00:00Z,CalCOFI 90.90,NaN
2015-10-01T00:00:00Z,CalCOFI 90.90,NaN
2015-11-01T00:00:00Z,CalCOFI 90.90,4.47
2015-12-01T00:00:00Z,CalCOFI 90.90,NaN
2016-01-01T00:00:00Z,CalCOFI 90.90,3.59
2016-02-01T00:00:00Z,CalCOFI 90.90,NaN
2016-03-01T00:00:00Z,CalCOFI 90.90,NaN
2016-04-01T00:00:00Z,CalCOFI 90.90,3.7
2016-05-01T00:00:00Z,CalCOFI 90.90,NaN
2016-06-01T00:00:00Z,CalCOFI 90.90,NaN
2016-07-01T00:00:00Z,CalCOFI 90.90,4.07
2016-08-01T00:00:00Z,CalCOFI 90.90,NaN
2016-09-01T00:00:00Z,CalCOFI 90.90,NaN
2016-10-01T00:00:00Z,CalCOFI 90.90,NaN
2016-11-01T00:00:00Z,CalCOFI 90.90,2.85
2016-12-01T00:00:00Z,CalCOFI 90.90,NaN
2017-01-01T00:00:00Z,CalCOFI 90.90,3.47
2017-02-01T00:00:00Z,CalCOFI 90.90,NaN
2017-03-01T00:00:00Z,CalCOFI 90.90,NaN
2017-04-01T00:00:00Z,CalCOFI 90.90,3.05
2017-05-01T00:00:00Z,CalCOFI 90.90,NaN
2017-06-01T00:00:00Z,CalCOFI 90.90,NaN
2017-07-01T00:00:00Z,CalCOFI 90.90,NaN
2017-08-01T00:00:00Z,CalCOFI 90.90,4.73
2017-09-01T00:00:00Z,CalCOFI 90.90,NaN
2017-10-01T00:00:00Z,CalCOFI 90.90,NaN
2017-11-01T00:00:00Z,CalCOFI 90.90,4.31
2017-12-01T00:00:00Z,CalCOFI 90.90,NaN
2018-01-01T00:00:00Z,CalCOFI 90.90,NaN
2018-02-01T00:00:00Z,CalCOFI 90.90,4.11
2018-03-01T00:00:00Z,CalCOFI 90.90,NaN
2018-04-01T00:00:00Z,CalCOFI 90.90,3.9238
2018-05-01T00:00:00Z,CalCOFI 90.90,NaN
2018-06-01T00:00:00Z,CalCOFI 90.90,4.4358
2018-07-01T00:00:00Z,CalCOFI 90.90,NaN
