time,flow_anomaly_1_day_max,Seup,Selo,location
1982-01-01T00:00:00Z,0.9021146,1.2340869,0.5669653,Sacramento Winter
1983-01-01T00:00:00Z,1.5229672,1.8545401,1.1885247,Sacramento Winter
1984-01-01T00:00:00Z,0.73367697,1.0648047,0.40120554,Sacramento Winter
1985-01-01T00:00:00Z,-0.85678583,-0.5251228,-1.1883448,Sacramento Winter
1986-01-01T00:00:00Z,1.8331859,2.1646836,1.5014769,Sacramento Winter
1987-01-01T00:00:00Z,-0.68168825,-0.35050026,-1.0142223,Sacramento Winter
1988-01-01T00:00:00Z,-0.7167593,-0.38516432,-1.0483718,Sacramento Winter
1989-01-01T00:00:00Z,-0.34234476,-0.010973242,-0.6742704,Sacramento Winter
1990-01-01T00:00:00Z,-1.1776901,-0.846363,-1.510315,Sacramento Winter
1991-01-01T00:00:00Z,-1.0532236,-0.721373,-1.3846784,Sacramento Winter
1992-01-01T00:00:00Z,-0.57391125,-0.24123546,-0.9052827,Sacramento Winter
1993-01-01T00:00:00Z,0.4642142,0.79591006,0.13267098,Sacramento Winter
1994-01-01T00:00:00Z,-1.4406048,-1.1086754,-1.7720766,Sacramento Winter
1995-01-01T00:00:00Z,1.2582028,1.5896133,0.9254196,Sacramento Winter
1996-01-01T00:00:00Z,0.07788723,0.4096514,-0.25364968,Sacramento Winter
1997-01-01T00:00:00Z,1.7122962,2.0566714,1.3697348,Sacramento Winter
1998-01-01T00:00:00Z,0.98828244,1.3200727,0.65317255,Sacramento Winter
1999-01-01T00:00:00Z,-0.0382179,0.29297003,-0.37049663,Sacramento Winter
2000-01-01T00:00:00Z,0.23336338,0.5651551,-0.09810837,Sacramento Winter
2001-01-01T00:00:00Z,-0.43317226,-0.099106304,-0.76487,Sacramento Winter
2002-01-01T00:00:00Z,0.019863212,0.35142422,-0.3119842,Sacramento Winter
2003-01-01T00:00:00Z,0.25922975,0.5906652,-0.072610304,Sacramento Winter
2004-01-01T00:00:00Z,0.61249226,0.9441123,0.2808799,Sacramento Winter
2005-01-01T00:00:00Z,0.19401316,0.52668506,-0.13744883,Sacramento Winter
2006-01-01T00:00:00Z,1.2442791,1.5753974,0.91174006,Sacramento Winter
2007-01-01T00:00:00Z,-0.7014172,-0.37013057,-1.0334806,Sacramento Winter
2008-01-01T00:00:00Z,-0.65632176,-0.324208,-0.98774755,Sacramento Winter
2009-01-01T00:00:00Z,-0.6303889,-0.29800186,-0.96182996,Sacramento Winter
2010-01-01T00:00:00Z,-0.34957623,-0.017069284,-0.68112755,Sacramento Winter
2011-01-01T00:00:00Z,0.23289506,0.5651419,-0.09846551,Sacramento Winter
2012-01-01T00:00:00Z,-0.89806974,-0.5661593,-1.2294958,Sacramento Winter
2013-01-01T00:00:00Z,-0.13581924,0.19601074,-0.4674088,Sacramento Winter
2014-01-01T00:00:00Z,-1.2501868,-0.91869,-1.582407,Sacramento Winter
2015-01-01T00:00:00Z,0.40779036,0.7391131,0.07400275,Sacramento Winter
2016-01-01T00:00:00Z,0.014559646,0.3468576,-0.31698483,Sacramento Winter
2017-01-01T00:00:00Z,0.9162081,1.2500443,0.5848566,Sacramento Winter
2018-01-01T00:00:00Z,-0.44834447,-0.117206335,-0.7808619,Sacramento Winter
2019-01-01T00:00:00Z,0.7399263,1.0712218,0.4074081,Sacramento Winter
2020-01-01T00:00:00Z,-1.4277583,-1.0961047,-1.760241,Sacramento Winter
1981-01-01T00:00:00Z,0.62149763,0.8689605,0.37400407,Mid-Columbia Spring
1982-01-01T00:00:00Z,0.7370829,0.98408616,0.48973322,Mid-Columbia Spring
1983-01-01T00:00:00Z,0.35847968,0.60542923,0.11127068,Mid-Columbia Spring
1984-01-01T00:00:00Z,0.016030304,0.26299062,-0.23114893,Mid-Columbia Spring
1985-01-01T00:00:00Z,-0.4205935,-0.17348482,-0.6678157,Mid-Columbia Spring
1986-01-01T00:00:00Z,0.7908242,1.0378926,0.54338694,Mid-Columbia Spring
1987-01-01T00:00:00Z,-0.6505028,-0.4035317,-0.89767766,Mid-Columbia Spring
1988-01-01T00:00:00Z,-0.86448383,-0.61754036,-1.111709,Mid-Columbia Spring
1989-01-01T00:00:00Z,-0.38659048,-0.13960977,-0.63375324,Mid-Columbia Spring
1990-01-01T00:00:00Z,-0.74989164,-0.50294465,-0.99712515,Mid-Columbia Spring
1991-01-01T00:00:00Z,0.19654563,0.44393885,-0.05079305,Mid-Columbia Spring
1992-01-01T00:00:00Z,-0.93208563,-0.68513227,-1.1792865,Mid-Columbia Spring
1993-01-01T00:00:00Z,-0.10897604,0.13802066,-0.35623094,Mid-Columbia Spring
1994-01-01T00:00:00Z,-0.9601063,-0.71314687,-1.2072908,Mid-Columbia Spring
1995-01-01T00:00:00Z,0.002593749,0.2498513,-0.24511269,Mid-Columbia Spring
1996-01-01T00:00:00Z,2.796996,3.044369,2.5491238,Mid-Columbia Spring
1997-01-01T00:00:00Z,1.4354643,1.6824461,1.1882894,Mid-Columbia Spring
1998-01-01T00:00:00Z,-0.19074231,0.05621205,-0.4379424,Mid-Columbia Spring
1999-01-01T00:00:00Z,0.01577107,0.26285994,-0.23146065,Mid-Columbia Spring
