time,SWE_anomaly,Seup,Selo,location
1935-01-01T00:00:00Z,0.4530487,1.0363051,-0.12975386,Sacramento - San Joaquin
1936-01-01T00:00:00Z,0.40767148,0.88842535,-0.073895685,Sacramento - San Joaquin
1937-01-01T00:00:00Z,0.9965768,1.47749,0.5155816,Sacramento - San Joaquin
1938-01-01T00:00:00Z,1.6668779,2.1117277,1.2208158,Sacramento - San Joaquin
1939-01-01T00:00:00Z,-0.62920344,-0.18523154,-1.0737288,Sacramento - San Joaquin
1940-01-01T00:00:00Z,-0.17332844,0.28665787,-0.63440853,Sacramento - San Joaquin
1941-01-01T00:00:00Z,0.92573446,1.3710655,0.47990865,Sacramento - San Joaquin
1942-01-01T00:00:00Z,0.19193359,0.6294083,-0.24634244,Sacramento - San Joaquin
1943-01-01T00:00:00Z,0.089138456,0.5322411,-0.3547536,Sacramento - San Joaquin
1944-01-01T00:00:00Z,-0.24110779,0.13374864,-0.61642563,Sacramento - San Joaquin
1945-01-01T00:00:00Z,0.33914125,0.7124281,-0.034696586,Sacramento - San Joaquin
1946-01-01T00:00:00Z,0.2597449,0.63330555,-0.114516854,Sacramento - San Joaquin
1947-01-01T00:00:00Z,-0.86143565,-0.48067835,-1.2424448,Sacramento - San Joaquin
1948-01-01T00:00:00Z,-0.4489174,-0.074151136,-0.8237741,Sacramento - San Joaquin
1949-01-01T00:00:00Z,0.64585525,1.0188257,0.27267623,Sacramento - San Joaquin
1950-01-01T00:00:00Z,0.071863845,0.4401844,-0.29684427,Sacramento - San Joaquin
1951-01-01T00:00:00Z,-0.63847685,-0.26710677,-1.0098976,Sacramento - San Joaquin
1952-01-01T00:00:00Z,2.0933218,2.4681823,1.7179946,Sacramento - San Joaquin
1953-01-01T00:00:00Z,-0.057781618,0.31151524,-0.42773294,Sacramento - San Joaquin
1954-01-01T00:00:00Z,0.028995022,0.3967311,-0.33930168,Sacramento - San Joaquin
1955-01-01T00:00:00Z,-0.6503485,-0.2816389,-1.0196319,Sacramento - San Joaquin
1956-01-01T00:00:00Z,0.5617972,0.93118346,0.19164366,Sacramento - San Joaquin
1957-01-01T00:00:00Z,-0.5268473,-0.15900384,-0.89513314,Sacramento - San Joaquin
1958-01-01T00:00:00Z,1.2850406,1.6727209,0.8971606,Sacramento - San Joaquin
1959-01-01T00:00:00Z,-0.7701407,-0.39618066,-1.1447902,Sacramento - San Joaquin
1960-01-01T00:00:00Z,-0.50233465,-0.08399049,-0.9207521,Sacramento - San Joaquin
1961-01-01T00:00:00Z,-0.3945241,-0.02451935,-0.7641047,Sacramento - San Joaquin
1962-01-01T00:00:00Z,0.99015725,1.357015,0.62273043,Sacramento - San Joaquin
1963-01-01T00:00:00Z,-1.1304325,-0.763854,-1.4973513,Sacramento - San Joaquin
1964-01-01T00:00:00Z,-0.45115,-0.08456811,-0.8179204,Sacramento - San Joaquin
1965-01-01T00:00:00Z,-0.038561977,0.33065027,-0.40750334,Sacramento - San Joaquin
1966-01-01T00:00:00Z,-0.24974936,0.1174242,-0.61778706,Sacramento - San Joaquin
1967-01-01T00:00:00Z,0.21234186,0.58327496,-0.15984,Sacramento - San Joaquin
1968-01-01T00:00:00Z,-0.5371384,-0.17121105,-0.9038558,Sacramento - San Joaquin
1969-01-01T00:00:00Z,2.1486638,2.5151775,1.7817906,Sacramento - San Joaquin
1970-01-01T00:00:00Z,-0.604672,-0.2390874,-0.970302,Sacramento - San Joaquin
1971-01-01T00:00:00Z,0.19238108,0.55938923,-0.17565405,Sacramento - San Joaquin
1972-01-01T00:00:00Z,-0.546834,-0.18075101,-0.9127018,Sacramento - San Joaquin
1973-01-01T00:00:00Z,1.0695447,1.4333686,0.70562726,Sacramento - San Joaquin
1974-01-01T00:00:00Z,0.44859943,0.8309678,0.06585802,Sacramento - San Joaquin
1975-01-01T00:00:00Z,1.1233737,1.5003389,0.74627894,Sacramento - San Joaquin
1976-01-01T00:00:00Z,-0.79870737,-0.40998057,-1.1870855,Sacramento - San Joaquin
1977-01-01T00:00:00Z,-1.2359676,-0.8653436,-1.6067373,Sacramento - San Joaquin
1978-01-01T00:00:00Z,0.88993496,1.2931677,0.48605686,Sacramento - San Joaquin
