time,flow_anomaly_1_day_max,Seup,Selo,location
1994-01-01T00:00:00Z,-0.8089449,-0.43206468,-1.1864458,Upper Columbia Spring
1995-01-01T00:00:00Z,0.15777503,0.53464323,-0.21983148,Upper Columbia Spring
1996-01-01T00:00:00Z,1.1600622,1.5370615,0.7827871,Upper Columbia Spring
1997-01-01T00:00:00Z,1.119753,1.4978098,0.7423119,Upper Columbia Spring
1998-01-01T00:00:00Z,0.17159335,0.54854167,-0.20571107,Upper Columbia Spring
1999-01-01T00:00:00Z,1.013692,1.3905649,0.636001,Upper Columbia Spring
2000-01-01T00:00:00Z,-0.88020146,-0.5031223,-1.2574192,Upper Columbia Spring
2001-01-01T00:00:00Z,-1.354258,-0.9772807,-1.7315336,Upper Columbia Spring
2002-01-01T00:00:00Z,0.06448667,0.44157544,-0.3127374,Upper Columbia Spring
2003-01-01T00:00:00Z,-0.67406446,-0.29717764,-1.0518144,Upper Columbia Spring
2004-01-01T00:00:00Z,-1.1011302,-0.7242226,-1.4785025,Upper Columbia Spring
2005-01-01T00:00:00Z,-1.1076072,-0.73071665,-1.485291,Upper Columbia Spring
2006-01-01T00:00:00Z,1.1985223,1.5759892,0.8194047,Upper Columbia Spring
2007-01-01T00:00:00Z,0.016000962,0.3928778,-0.36149332,Upper Columbia Spring
2008-01-01T00:00:00Z,0.69732654,1.0742147,0.3199129,Upper Columbia Spring
2009-01-01T00:00:00Z,-0.850571,-0.47366643,-1.2279434,Upper Columbia Spring
2010-01-01T00:00:00Z,-0.43340245,-0.05649868,-0.81077766,Upper Columbia Spring
2011-01-01T00:00:00Z,0.41443074,0.7922935,0.037069548,Upper Columbia Spring
2012-01-01T00:00:00Z,-0.14367507,0.23335403,-0.52091646,Upper Columbia Spring
2013-01-01T00:00:00Z,0.54108477,0.9183732,0.16387627,Upper Columbia Spring
2014-01-01T00:00:00Z,-0.1328193,0.24459745,-0.51004183,Upper Columbia Spring
2015-01-01T00:00:00Z,-0.9430769,-0.5661602,-1.3204466,Upper Columbia Spring
2016-01-01T00:00:00Z,0.5064535,0.8833462,0.1290543,Upper Columbia Spring
2017-01-01T00:00:00Z,1.4140373,1.7910721,1.0357883,Upper Columbia Spring
2018-01-01T00:00:00Z,1.3520492,1.781053,0.92188454,Upper Columbia Spring
1981-01-01T00:00:00Z,0.79308647,1.1395613,0.4465953,Upper Columbia Summer Fall
1982-01-01T00:00:00Z,0.34966838,0.69553554,0.003003326,Upper Columbia Summer Fall
1983-01-01T00:00:00Z,0.7023996,1.0483103,0.35593435,Upper Columbia Summer Fall
1984-01-01T00:00:00Z,-0.17358372,0.1722904,-0.52019167,Upper Columbia Summer Fall
1985-01-01T00:00:00Z,-0.68328923,-0.33724767,-1.0295312,Upper Columbia Summer Fall
1986-01-01T00:00:00Z,0.38212752,0.72803956,0.03549981,Upper Columbia Summer Fall
1987-01-01T00:00:00Z,-0.43985334,-0.09385738,-0.7861373,Upper Columbia Summer Fall
1988-01-01T00:00:00Z,-0.8858677,-0.5398729,-1.232188,Upper Columbia Summer Fall
1989-01-01T00:00:00Z,-0.734347,-0.3884327,-1.0808384,Upper Columbia Summer Fall
1990-01-01T00:00:00Z,-0.3813721,-0.035222724,-0.72759163,Upper Columbia Summer Fall
1991-01-01T00:00:00Z,0.8896933,1.2361213,0.54194474,Upper Columbia Summer Fall
1992-01-01T00:00:00Z,-1.0984851,-0.7523528,-1.4446731,Upper Columbia Summer Fall
1993-01-01T00:00:00Z,-0.40197,-0.055871863,-0.7481761,Upper Columbia Summer Fall
1994-01-01T00:00:00Z,-0.94753104,-0.60146993,-1.2937531,Upper Columbia Summer Fall
1995-01-01T00:00:00Z,0.07817261,0.42405152,-0.26843032,Upper Columbia Summer Fall
1996-01-01T00:00:00Z,1.8799936,2.2274857,1.5300694,Upper Columbia Summer Fall
1997-01-01T00:00:00Z,1.1682792,1.5148517,0.8220769,Upper Columbia Summer Fall
1998-01-01T00:00:00Z,0.12973918,0.47577104,-0.21650355,Upper Columbia Summer Fall
1999-01-01T00:00:00Z,0.559524,0.9057995,0.2133575,Upper Columbia Summer Fall
2000-01-01T00:00:00Z,-0.6569264,-0.31103304,-1.003401,Upper Columbia Summer Fall
2001-01-01T00:00:00Z,-1.3541698,-1.0082575,-1.7006114,Upper Columbia Summer Fall
2002-01-01T00:00:00Z,0.05651379,0.40258753,-0.28972313,Upper Columbia Summer Fall
2003-01-01T00:00:00Z,-0.42211363,-0.076232634,-0.768919,Upper Columbia Summer Fall
2004-01-01T00:00:00Z,-1.0858964,-0.73990273,-1.4321733,Upper Columbia Summer Fall
2005-01-01T00:00:00Z,-0.9990466,-0.6530345,-1.3453923,Upper Columbia Summer Fall
2006-01-01T00:00:00Z,0.73373896,1.0815765,0.38704452,Upper Columbia Summer Fall
2007-01-01T00:00:00Z,0.2195039,0.56547725,-0.12682827,Upper Columbia Summer Fall
2008-01-01T00:00:00Z,0.5587884,0.905367,0.21261743,Upper Columbia Summer Fall
2009-01-01T00:00:00Z,-0.3055216,0.040539548,-0.6526061,Upper Columbia Summer Fall
2010-01-01T00:00:00Z,-0.48449147,-0.13813114,-0.830639,Upper Columbia Summer Fall
2011-01-01T00:00:00Z,0.7786132,1.124555,0.43224266,Upper Columbia Summer Fall
2012-01-01T00:00:00Z,0.1937241,0.54011697,-0.15248097,Upper Columbia Summer Fall
2013-01-01T00:00:00Z,0.1761034,0.5220222,-0.17030396,Upper Columbia Summer Fall
2014-01-01T00:00:00Z,-0.24651869,0.099363804,-0.59301144,Upper Columbia Summer Fall
2015-01-01T00:00:00Z,-0.69996256,-0.35403916,-1.0464226,Upper Columbia Summer Fall
2016-01-01T00:00:00Z,0.6461197,0.9922174,0.29975283,Upper Columbia Summer Fall
2017-01-01T00:00:00Z,0.9078148,1.2540952,0.5616568,Upper Columbia Summer Fall
2018-01-01T00:00:00Z,1.0547801,1.4264317,0.6835707,Upper Columbia Summer Fall
1981-01-01T00:00:00Z,-0.44395894,-0.14182022,-0.7467039,Central Valley Spring
1982-01-01T00:00:00Z,0.8863231,1.1884018,0.58221143,Central Valley Spring
1983-01-01T00:00:00Z,1.3282022,1.6303514,1.0241194,Central Valley Spring
1984-01-01T00:00:00Z,0.5445377,0.846759,0.24191108,Central Valley Spring
1985-01-01T00:00:00Z,-0.76283514,-0.4604994,-1.06536,Central Valley Spring
1986-01-01T00:00:00Z,2.0859802,2.3882515,1.7831001,Central Valley Spring
1987-01-01T00:00:00Z,-0.65826815,-0.3558169,-0.9606636,Central Valley Spring
1988-01-01T00:00:00Z,-0.77019286,-0.46793202,-1.0727589,Central Valley Spring
1989-01-01T00:00:00Z,-0.23917726,0.06340505,-0.54151845,Central Valley Spring
1990-01-01T00:00:00Z,-1.0369474,-0.7347984,-1.3396891,Central Valley Spring
1991-01-01T00:00:00Z,-0.890791,-0.58830523,-1.1931968,Central Valley Spring
1992-01-01T00:00:00Z,-0.61467314,-0.3122816,-0.9171406,Central Valley Spring
1993-01-01T00:00:00Z,0.22961317,0.5319813,-0.072847165,Central Valley Spring
1994-01-01T00:00:00Z,-1.2262261,-0.92387146,-1.528748,Central Valley Spring
1995-01-01T00:00:00Z,1.0173388,1.3194333,0.71444523,Central Valley Spring
1996-01-01T00:00:00Z,0.03896551,0.3411489,-0.26372185,Central Valley Spring
1997-01-01T00:00:00Z,2.1342213,2.4381893,1.8318313,Central Valley Spring
1998-01-01T00:00:00Z,0.82218456,1.1242917,0.5190306,Central Valley Spring
1999-01-01T00:00:00Z,-0.02335692,0.2790008,-0.32584766,Central Valley Spring
2000-01-01T00:00:00Z,0.14388402,0.44629145,-0.15854335,Central Valley Spring
2001-01-01T00:00:00Z,-0.58895296,-0.28658512,-0.8915538,Central Valley Spring
2002-01-01T00:00:00Z,-0.22973476,0.07240172,-0.5324909,Central Valley Spring
2003-01-01T00:00:00Z,0.06642884,0.368748,-0.23607893,Central Valley Spring
2004-01-01T00:00:00Z,0.29308334,0.5958584,-0.009165778,Central Valley Spring
2005-01-01T00:00:00Z,-0.07417573,0.22785003,-0.37745655,Central Valley Spring
2006-01-01T00:00:00Z,1.1957539,1.49793,0.89255184,Central Valley Spring
2007-01-01T00:00:00Z,-0.6858811,-0.38352513,-0.9883527,Central Valley Spring
2008-01-01T00:00:00Z,-0.7082129,-0.40599886,-1.0108545,Central Valley Spring
2009-01-01T00:00:00Z,-0.5368271,-0.23384164,-0.8390443,Central Valley Spring
2010-01-01T00:00:00Z,-0.45188728,-0.14948305,-0.7543196,Central Valley Spring
2011-01-01T00:00:00Z,0.07947939,0.38154227,-0.22346228,Central Valley Spring
2012-01-01T00:00:00Z,-0.6586417,-0.35650283,-0.96138734,Central Valley Spring
2013-01-01T00:00:00Z,-0.06711959,0.236318,-0.36933103,Central Valley Spring
2014-01-01T00:00:00Z,-1.0678803,-0.7657093,-1.3705678,Central Valley Spring
2015-01-01T00:00:00Z,0.09089861,0.39324555,-0.2115818,Central Valley Spring
2016-01-01T00:00:00Z,0.026083464,0.3284485,-0.27641326,Central Valley Spring
2017-01-01T00:00:00Z,1.0915089,1.394732,0.78924876,Central Valley Spring
2018-01-01T00:00:00Z,-0.33874676,-0.0365112,-0.64138895,Central Valley Spring
1981-01-01T00:00:00Z,0.013957676,0.29864627,-0.27094898,Snake River Spring Summer
1982-01-01T00:00:00Z,1.0692366,1.353989,0.7842833,Snake River Spring Summer
1983-01-01T00:00:00Z,0.829297,1.1146816,0.5434816,Snake River Spring Summer
1984-01-01T00:00:00Z,0.7589956,1.0454018,0.47258177,Snake River Spring Summer
1985-01-01T00:00:00Z,-0.6109879,-0.32633832,-0.895871,Snake River Spring Summer
1986-01-01T00:00:00Z,1.3361486,1.6208807,1.0512028,Snake River Spring Summer
1987-01-01T00:00:00Z,-1.1942278,-0.9092022,-1.4793979,Snake River Spring Summer
1988-01-01T00:00:00Z,-1.151562,-0.8667525,-1.436564,Snake River Spring Summer
1989-01-01T00:00:00Z,-0.72437114,-0.43972212,-1.0092514,Snake River Spring Summer
1990-01-01T00:00:00Z,-1.1069511,-0.8223124,-1.3918269,Snake River Spring Summer
1991-01-01T00:00:00Z,-0.6689563,-0.3824067,-0.9554987,Snake River Spring Summer
1992-01-01T00:00:00Z,-1.4050952,-1.1204658,-1.6899738,Snake River Spring Summer
1993-01-01T00:00:00Z,0.06882463,0.35344973,-0.21607883,Snake River Spring Summer
1994-01-01T00:00:00Z,-1.255663,-0.9708338,-1.5406686,Snake River Spring Summer
1995-01-01T00:00:00Z,0.23895295,0.52407956,-0.046313055,Snake River Spring Summer
1996-01-01T00:00:00Z,1.4081838,1.6928124,1.123292,Snake River Spring Summer
1997-01-01T00:00:00Z,1.6725042,1.9571385,1.3876036,Snake River Spring Summer
1998-01-01T00:00:00Z,-0.13348156,0.15500079,-0.42183545,Snake River Spring Summer
1999-01-01T00:00:00Z,0.6230461,0.9079902,0.33773682,Snake River Spring Summer
2000-01-01T00:00:00Z,-0.7986415,-0.5140183,-1.0835208,Snake River Spring Summer
2001-01-01T00:00:00Z,-1.2148939,-0.93016756,-1.4998254,Snake River Spring Summer
2002-01-01T00:00:00Z,-0.31858346,-0.033695552,-0.6036372,Snake River Spring Summer
2003-01-01T00:00:00Z,0.72948444,1.0159898,0.4424754,Snake River Spring Summer
2004-01-01T00:00:00Z,-0.9167403,-0.6320792,-1.201626,Snake River Spring Summer
2005-01-01T00:00:00Z,-0.44012037,-0.15473758,-0.7259068,Snake River Spring Summer
2006-01-01T00:00:00Z,1.0997063,1.3854239,0.8135114,Snake River Spring Summer
2007-01-01T00:00:00Z,-0.95492727,-0.67014575,-1.2399106,Snake River Spring Summer
2008-01-01T00:00:00Z,0.7354983,1.0245329,0.44585901,Snake River Spring Summer
2009-01-01T00:00:00Z,0.52421176,0.80883825,0.23933248,Snake River Spring Summer
2010-01-01T00:00:00Z,1.0696346,1.3545954,0.78433096,Snake River Spring Summer
2011-01-01T00:00:00Z,0.6043089,0.8902372,0.31831428,Snake River Spring Summer
2012-01-01T00:00:00Z,0.47077543,0.75610334,0.18501315,Snake River Spring Summer
2013-01-01T00:00:00Z,-0.38440794,-0.09733573,-0.67202294,Snake River Spring Summer
2014-01-01T00:00:00Z,0.122180685,0.4068173,-0.1627179,Snake River Spring Summer
2015-01-01T00:00:00Z,-1.1596012,-0.87408036,-1.4452215,Snake River Spring Summer
2016-01-01T00:00:00Z,-0.36092246,-0.075897686,-0.64632285,Snake River Spring Summer
2017-01-01T00:00:00Z,1.3918487,1.6764703,1.1069472,Snake River Spring Summer
2018-01-01T00:00:00Z,0.03333812,0.31797296,-0.25153738,Snake River Spring Summer
1981-01-01T00:00:00Z,-0.4705422,-0.2004245,-0.74177134,Central Valley Fall late Fall
1982-01-01T00:00:00Z,0.8419279,1.1126857,0.5714529,Central Valley Fall late Fall
1983-01-01T00:00:00Z,1.5037439,1.7748405,1.2334188,Central Valley Fall late Fall
1984-01-01T00:00:00Z,0.4542647,0.72447354,0.18196043,Central Valley Fall late Fall
1985-01-01T00:00:00Z,-0.5953717,-0.32454622,-0.8657566,Central Valley Fall late Fall
1986-01-01T00:00:00Z,1.5623574,1.834106,1.2916993,Central Valley Fall late Fall
1987-01-01T00:00:00Z,-0.52787614,-0.25758666,-0.7987071,Central Valley Fall late Fall
1988-01-01T00:00:00Z,-0.5858515,-0.3155887,-0.8569939,Central Valley Fall late Fall
1989-01-01T00:00:00Z,-0.5276556,-0.25716957,-0.7983051,Central Valley Fall late Fall
1990-01-01T00:00:00Z,-0.79807246,-0.52748096,-1.0687037,Central Valley Fall late Fall
1991-01-01T00:00:00Z,-0.5951179,-0.324546,-0.8658837,Central Valley Fall late Fall
1992-01-01T00:00:00Z,-0.5296359,-0.2590526,-0.8001569,Central Valley Fall late Fall
1993-01-01T00:00:00Z,0.3395182,0.6105625,0.06903306,Central Valley Fall late Fall
1994-01-01T00:00:00Z,-0.83283186,-0.5623199,-1.1037229,Central Valley Fall late Fall
1995-01-01T00:00:00Z,1.3401424,1.6110575,1.0681303,Central Valley Fall late Fall
1996-01-01T00:00:00Z,0.058350027,0.32843056,-0.21306415,Central Valley Fall late Fall
1997-01-01T00:00:00Z,2.114584,2.3852983,1.8440894,Central Valley Fall late Fall
1998-01-01T00:00:00Z,1.0369343,1.3077366,0.7663778,Central Valley Fall late Fall
1999-01-01T00:00:00Z,-0.07562514,0.19457093,-0.34670898,Central Valley Fall late Fall
2000-01-01T00:00:00Z,0.033559687,0.30383846,-0.23734444,Central Valley Fall late Fall
2001-01-01T00:00:00Z,-0.3438034,-0.07317439,-0.6147394,Central Valley Fall late Fall
2002-01-01T00:00:00Z,-0.37002316,-0.09984613,-0.641026,Central Valley Fall late Fall
2003-01-01T00:00:00Z,-0.15400383,0.11702281,-0.4243162,Central Valley Fall late Fall
2004-01-01T00:00:00Z,-0.058474466,0.2126305,-0.32886767,Central Valley Fall late Fall
2005-01-01T00:00:00Z,0.054977477,0.32532322,-0.21611945,Central Valley Fall late Fall
2006-01-01T00:00:00Z,0.8645698,1.1355232,0.5937723,Central Valley Fall late Fall
2007-01-01T00:00:00Z,-0.6237058,-0.3533503,-0.8944049,Central Valley Fall late Fall
2008-01-01T00:00:00Z,-0.5656022,-0.2949798,-0.8360953,Central Valley Fall late Fall
2009-01-01T00:00:00Z,-0.5827691,-0.31215408,-0.8532199,Central Valley Fall late Fall
2010-01-01T00:00:00Z,-0.37891984,-0.1086761,-0.6498044,Central Valley Fall late Fall
2011-01-01T00:00:00Z,0.13959926,0.40966922,-0.13208158,Central Valley Fall late Fall
2012-01-01T00:00:00Z,-0.6062549,-0.33586913,-0.8769135,Central Valley Fall late Fall
2013-01-01T00:00:00Z,-0.3076834,-0.036696058,-0.5781642,Central Valley Fall late Fall
2014-01-01T00:00:00Z,-0.81279784,-0.5422076,-1.0833548,Central Valley Fall late Fall
2015-01-01T00:00:00Z,-0.3083052,-0.037292983,-0.578703,Central Valley Fall late Fall
2016-01-01T00:00:00Z,-0.24922234,0.021148326,-0.5201093,Central Valley Fall late Fall
2017-01-01T00:00:00Z,0.9727611,1.2432258,0.70154154,Central Valley Fall late Fall
2018-01-01T00:00:00Z,-0.41714436,-0.1469429,-0.68812615,Central Valley Fall late Fall
1981-01-01T00:00:00Z,0.17885138,0.54605347,-0.1886829,Snake River Fall
1982-01-01T00:00:00Z,0.690095,1.0572953,0.3225529,Snake River Fall
1983-01-01T00:00:00Z,-0.0225382,0.34466943,-0.39010376,Snake River Fall
1984-01-01T00:00:00Z,0.9083441,1.2755538,0.54081184,Snake River Fall
1985-01-01T00:00:00Z,-0.42711556,-0.05991246,-0.7946487,Snake River Fall
1986-01-01T00:00:00Z,0.689633,1.0568391,0.32206756,Snake River Fall
1987-01-01T00:00:00Z,-1.0077589,-0.6405491,-1.3752878,Snake River Fall
1988-01-01T00:00:00Z,-1.108172,-0.7409622,-1.4757011,Snake River Fall
1989-01-01T00:00:00Z,-0.45323434,-0.08602535,-0.8207641,Snake River Fall
1990-01-01T00:00:00Z,-0.53494287,-0.16771516,-0.9024739,Snake River Fall
1991-01-01T00:00:00Z,-0.54275787,-0.17555185,-0.9102891,Snake River Fall
1992-01-01T00:00:00Z,-1.5373152,-1.1701103,-1.9048463,Snake River Fall
1993-01-01T00:00:00Z,0.26211053,0.6293161,-0.1054202,Snake River Fall
1994-01-01T00:00:00Z,-1.2137054,-0.8465006,-1.5812366,Snake River Fall
1995-01-01T00:00:00Z,-0.037610054,0.3295904,-0.40515515,Snake River Fall
1996-01-01T00:00:00Z,1.8224484,2.1896522,1.4549015,Snake River Fall
1997-01-01T00:00:00Z,1.7251667,2.0923667,1.3576254,Snake River Fall
1998-01-01T00:00:00Z,-0.07445821,0.29274395,-0.4420063,Snake River Fall
1999-01-01T00:00:00Z,0.23779418,0.6049966,-0.12974036,Snake River Fall
2000-01-01T00:00:00Z,-0.91055954,-0.54335797,-1.2780957,Snake River Fall
2001-01-01T00:00:00Z,-1.0699811,-0.7027719,-1.4375104,Snake River Fall
2002-01-01T00:00:00Z,0.012954472,0.38016355,-0.35457572,Snake River Fall
2003-01-01T00:00:00Z,0.74298555,1.1101977,0.37545568,Snake River Fall
2004-01-01T00:00:00Z,-0.17489888,0.19232152,-0.54242826,Snake River Fall
2005-01-01T00:00:00Z,-0.65448046,-0.28727955,-1.022025,Snake River Fall
2006-01-01T00:00:00Z,0.36337355,0.73057544,-0.004174648,Snake River Fall
2007-01-01T00:00:00Z,-1.1317052,-0.76450163,-1.4992375,Snake River Fall
2008-01-01T00:00:00Z,0.85448015,1.2216893,0.48695073,Snake River Fall
2009-01-01T00:00:00Z,0.32072014,0.68792504,-0.04681105,Snake River Fall
2010-01-01T00:00:00Z,0.7287853,1.0959917,0.36121896,Snake River Fall
2011-01-01T00:00:00Z,1.2168785,1.5841248,0.84933937,Snake River Fall
2012-01-01T00:00:00Z,0.46704534,0.834248,0.09951062,Snake River Fall
2013-01-01T00:00:00Z,-0.27835277,0.08885187,-0.6458843,Snake River Fall
2014-01-01T00:00:00Z,0.29286426,0.6600741,-0.07467052,Snake River Fall
2015-01-01T00:00:00Z,-1.3139867,-0.9467851,-1.6815246,Snake River Fall
2016-01-01T00:00:00Z,-0.50175554,-0.1345537,-0.86929053,Snake River Fall
2017-01-01T00:00:00Z,1.1878865,1.5550979,0.82035744,Snake River Fall
2018-01-01T00:00:00Z,0.29291183,0.66014916,-0.07462287,Snake River Fall
1981-01-01T00:00:00Z,-0.57971543,-0.35482955,-0.8044917,California Coast
1982-01-01T00:00:00Z,1.0259423,1.2506969,0.80104357,California Coast
1983-01-01T00:00:00Z,1.1575563,1.3824544,0.9327292,California Coast
1984-01-01T00:00:00Z,0.023631545,0.24917938,-0.20116162,California Coast
1985-01-01T00:00:00Z,-0.43948197,-0.21491098,-0.6646078,California Coast
1986-01-01T00:00:00Z,1.9585488,2.183414,1.7331513,California Coast
1987-01-01T00:00:00Z,-0.9184893,-0.6936547,-1.1433122,California Coast
1988-01-01T00:00:00Z,-0.32610264,-0.10147702,-0.55111885,California Coast
1989-01-01T00:00:00Z,-0.43930948,-0.21445917,-0.66416967,California Coast
1990-01-01T00:00:00Z,-0.72214264,-0.4973353,-0.9470393,California Coast
1991-01-01T00:00:00Z,-0.7964654,-0.57169455,-1.0213497,California Coast
1992-01-01T00:00:00Z,-1.0360366,-0.81118315,-1.2608517,California Coast
1993-01-01T00:00:00Z,0.7417058,0.9665271,0.5163963,California Coast
1994-01-01T00:00:00Z,-0.9661003,-0.74109364,-1.1908252,California Coast
1995-01-01T00:00:00Z,1.7306885,1.9559364,1.5058985,California Coast
1996-01-01T00:00:00Z,0.19604123,0.42115346,-0.029293427,California Coast
1997-01-01T00:00:00Z,2.1256387,2.350481,1.9008462,California Coast
1998-01-01T00:00:00Z,0.36883065,0.5938258,0.14409561,California Coast
1999-01-01T00:00:00Z,0.0941386,0.3194439,-0.13103357,California Coast
2000-01-01T00:00:00Z,-0.057079226,0.16752796,-0.2821368,California Coast
2001-01-01T00:00:00Z,-1.0557206,-0.8308911,-1.2806016,California Coast
2002-01-01T00:00:00Z,-0.20284593,0.022010189,-0.42763653,California Coast
2003-01-01T00:00:00Z,0.624657,0.8493636,0.39954266,California Coast
2004-01-01T00:00:00Z,0.51889753,0.74348927,0.2936633,California Coast
2005-01-01T00:00:00Z,-0.5729401,-0.34831864,-0.7979625,California Coast
2006-01-01T00:00:00Z,1.68033,1.9053829,1.4554251,California Coast
2007-01-01T00:00:00Z,-0.7186576,-0.49381128,-0.9434583,California Coast
2008-01-01T00:00:00Z,-0.2915088,-0.06692026,-0.516724,California Coast
2009-01-01T00:00:00Z,-0.63530535,-0.41056007,-0.8603328,California Coast
2010-01-01T00:00:00Z,-0.4892286,-0.2645781,-0.71432817,California Coast
2011-01-01T00:00:00Z,-0.22744209,-0.002638765,-0.45228454,California Coast
2012-01-01T00:00:00Z,-0.37836134,-0.1534589,-0.6032105,California Coast
2013-01-01T00:00:00Z,0.20231141,0.4268203,-0.023276702,California Coast
2014-01-01T00:00:00Z,-0.949477,-0.7247234,-1.174338,California Coast
2015-01-01T00:00:00Z,-0.027089586,0.19739734,-0.2527171,California Coast
2016-01-01T00:00:00Z,-0.1845203,0.039956346,-0.41017163,California Coast
2017-01-01T00:00:00Z,0.45050573,0.6751266,0.2253024,California Coast
2018-01-01T00:00:00Z,-0.88540375,-0.6606985,-1.1104927,California Coast
1981-01-01T00:00:00Z,-0.35998964,-0.081308484,-0.6390946,S. Oregon N. California coast
1982-01-01T00:00:00Z,1.1279731,1.4068286,0.84829456,S. Oregon N. California coast
1983-01-01T00:00:00Z,1.1775411,1.4563951,0.89862394,S. Oregon N. California coast
1984-01-01T00:00:00Z,0.3324638,0.611126,0.053235766,S. Oregon N. California coast
1985-01-01T00:00:00Z,-0.22261357,0.05625816,-0.5015111,S. Oregon N. California coast
1986-01-01T00:00:00Z,0.6708529,0.9497661,0.3917455,S. Oregon N. California coast
1987-01-01T00:00:00Z,-0.5841516,-0.30518013,-0.86299205,S. Oregon N. California coast
1988-01-01T00:00:00Z,-0.5050676,-0.22638857,-0.7841969,S. Oregon N. California coast
1989-01-01T00:00:00Z,0.050962746,0.32982054,-0.22822928,S. Oregon N. California coast
1990-01-01T00:00:00Z,-0.44127432,-0.1624613,-0.7202934,S. Oregon N. California coast
1991-01-01T00:00:00Z,-0.7589438,-0.48009533,-1.0378524,S. Oregon N. California coast
1992-01-01T00:00:00Z,-1.2560731,-0.977463,-1.5353414,S. Oregon N. California coast
1993-01-01T00:00:00Z,-0.12562643,0.15337512,-0.40447113,S. Oregon N. California coast
1994-01-01T00:00:00Z,-1.2063293,-0.92769396,-1.485497,S. Oregon N. California coast
1995-01-01T00:00:00Z,0.058370207,0.3372222,-0.22062387,S. Oregon N. California coast
1996-01-01T00:00:00Z,0.21787122,0.49674347,-0.06106198,S. Oregon N. California coast
1997-01-01T00:00:00Z,3.3575482,3.6361496,3.077887,S. Oregon N. California coast
1998-01-01T00:00:00Z,0.22123006,0.4998669,-0.057944108,S. Oregon N. California coast
1999-01-01T00:00:00Z,0.65924346,0.93807805,0.379985,S. Oregon N. California coast
2000-01-01T00:00:00Z,0.11698761,0.39586592,-0.16201918,S. Oregon N. California coast
2001-01-01T00:00:00Z,-1.6279725,-1.3494009,-1.9073225,S. Oregon N. California coast
2002-01-01T00:00:00Z,-0.73623186,-0.45740435,-1.0151666,S. Oregon N. California coast
2003-01-01T00:00:00Z,0.02245779,0.3012533,-0.25701055,S. Oregon N. California coast
2004-01-01T00:00:00Z,-0.10788807,0.1708932,-0.38702312,S. Oregon N. California coast
2005-01-01T00:00:00Z,0.031950425,0.31078878,-0.24697189,S. Oregon N. California coast
2006-01-01T00:00:00Z,1.4173045,1.6962947,1.138419,S. Oregon N. California coast
2007-01-01T00:00:00Z,0.18112649,0.46023786,-0.097706266,S. Oregon N. California coast
2008-01-01T00:00:00Z,-0.68526715,-0.40657422,-0.96438855,S. Oregon N. California coast
2009-01-01T00:00:00Z,0.08379038,0.36304787,-0.19505179,S. Oregon N. California coast
2010-01-01T00:00:00Z,-0.5581606,-0.2795223,-0.8373209,S. Oregon N. California coast
2011-01-01T00:00:00Z,-0.49257967,-0.21389373,-0.7717112,S. Oregon N. California coast
2012-01-01T00:00:00Z,0.22455585,0.50320023,-0.05466163,S. Oregon N. California coast
2013-01-01T00:00:00Z,0.2469077,0.5257627,-0.032750186,S. Oregon N. California coast
2014-01-01T00:00:00Z,-0.37612775,-0.09728712,-0.6550614,S. Oregon N. California coast
2015-01-01T00:00:00Z,0.31518465,0.59600776,0.036002163,S. Oregon N. California coast
2016-01-01T00:00:00Z,0.29309085,0.5718528,0.013936598,S. Oregon N. California coast
2017-01-01T00:00:00Z,0.5187115,0.7976774,0.23977534,S. Oregon N. California coast
2018-01-01T00:00:00Z,-1.2818277,-1.0032414,-1.5611155,S. Oregon N. California coast
