time,average_ESI,vessel_category
2004-01-01T00:00:00Z,5.93,Port of San Pedro
2005-01-01T00:00:00Z,2.6,Port of San Pedro
2006-01-01T00:00:00Z,2.36,Port of San Pedro
2007-01-01T00:00:00Z,3.66,Port of San Pedro
2008-01-01T00:00:00Z,3.1,Port of San Pedro
2009-01-01T00:00:00Z,2.19,Port of San Pedro
2010-01-01T00:00:00Z,1.82,Port of San Pedro
2011-01-01T00:00:00Z,1.88,Port of San Pedro
2012-01-01T00:00:00Z,1.79,Port of San Pedro
2013-01-01T00:00:00Z,2.12,Port of San Pedro
2014-01-01T00:00:00Z,3.93,Port of San Pedro
2015-01-01T00:00:00Z,5.15,Port of San Pedro
2016-01-01T00:00:00Z,5.09,Port of San Pedro
2017-01-01T00:00:00Z,4.47,Port of San Pedro
2018-01-01T00:00:00Z,5.55,Port of San Pedro
