time,flow_anomaly_1_day_max,Seup,Selo,location
1995-01-01T00:00:00Z,0.036353324,0.43404904,-0.36301568,Salish Sea & WA Coast
1996-01-01T00:00:00Z,1.6762575,2.0746887,1.2776148,Salish Sea & WA Coast
1997-01-01T00:00:00Z,0.905436,1.3038445,0.5073033,Salish Sea & WA Coast
1998-01-01T00:00:00Z,-0.7345682,-0.33671448,-1.1332111,Salish Sea & WA Coast
1999-01-01T00:00:00Z,0.14808562,0.5464984,-0.2504417,Salish Sea & WA Coast
2000-01-01T00:00:00Z,0.331915,0.7309767,-0.066727154,Salish Sea & WA Coast
2001-01-01T00:00:00Z,-1.4571725,-1.0591539,-1.8555759,Salish Sea & WA Coast
2002-01-01T00:00:00Z,0.28983277,0.68796945,-0.10936922,Salish Sea & WA Coast
2003-01-01T00:00:00Z,-0.08189499,0.3169478,-0.4798513,Salish Sea & WA Coast
2004-01-01T00:00:00Z,0.65006495,1.0482997,0.25056937,Salish Sea & WA Coast
2005-01-01T00:00:00Z,-0.1003426,0.29779434,-0.49863866,Salish Sea & WA Coast
2006-01-01T00:00:00Z,-0.32137606,0.076525785,-0.7217589,Salish Sea & WA Coast
2007-01-01T00:00:00Z,1.1143087,1.5141461,0.7160305,Salish Sea & WA Coast
2008-01-01T00:00:00Z,0.53805774,0.93582904,0.13921554,Salish Sea & WA Coast
2009-01-01T00:00:00Z,0.92335916,1.32453,0.5250616,Salish Sea & WA Coast
2010-01-01T00:00:00Z,-0.4295579,-0.0317334,-0.82832086,Salish Sea & WA Coast
2011-01-01T00:00:00Z,0.23564856,0.6352162,-0.16392313,Salish Sea & WA Coast
2012-01-01T00:00:00Z,-0.58952546,-0.19131193,-0.9878527,Salish Sea & WA Coast
2013-01-01T00:00:00Z,-0.6262992,-0.22805151,-1.0244861,Salish Sea & WA Coast
2014-01-01T00:00:00Z,-0.57882273,-0.18099426,-0.9780823,Salish Sea & WA Coast
2015-01-01T00:00:00Z,0.18587293,0.58817345,-0.21505897,Salish Sea & WA Coast
2016-01-01T00:00:00Z,0.34763137,0.7460826,-0.051061917,Salish Sea & WA Coast
2017-01-01T00:00:00Z,-0.5135799,-0.11557543,-0.9122778,Salish Sea & WA Coast
2018-01-01T00:00:00Z,0.23276728,0.63112456,-0.16566576,Salish Sea & WA Coast
2019-01-01T00:00:00Z,-0.67151594,-0.27297822,-1.069624,Salish Sea & WA Coast
2020-01-01T00:00:00Z,0.3000285,0.70401824,-0.10387776,Salish Sea & WA Coast
