time,flow_anomaly_7_day_min,Seup,Selo,location
1988-01-01T00:00:00Z,-0.6475449,-0.28969193,-1.0057151,Sacramento Winter
1989-01-01T00:00:00Z,-0.6273148,-0.26946145,-0.98548484,Sacramento Winter
1990-01-01T00:00:00Z,-0.5447034,-0.18685068,-0.90287393,Sacramento Winter
1991-01-01T00:00:00Z,-0.9570542,-0.5992017,-1.3152254,Sacramento Winter
1992-01-01T00:00:00Z,-1.2250708,-0.8672169,-1.5832404,Sacramento Winter
1993-01-01T00:00:00Z,-0.86351943,-0.5056667,-1.2216904,Sacramento Winter
1994-01-01T00:00:00Z,-0.9005724,-0.5427188,-1.2587421,Sacramento Winter
1995-01-01T00:00:00Z,-0.525853,-0.16799894,-0.88402253,Sacramento Winter
1996-01-01T00:00:00Z,0.67102385,1.0288768,0.31285357,Sacramento Winter
1997-01-01T00:00:00Z,0.2687077,0.6457754,-0.10869215,Sacramento Winter
1998-01-01T00:00:00Z,0.6282568,0.9861176,0.2700848,Sacramento Winter
1999-01-01T00:00:00Z,1.632229,1.9900813,1.2740555,Sacramento Winter
2000-01-01T00:00:00Z,0.6907144,1.0485668,0.33254308,Sacramento Winter
2001-01-01T00:00:00Z,-0.22052334,0.13733026,-0.5786932,Sacramento Winter
2002-01-01T00:00:00Z,-0.26825392,0.08960121,-0.62642366,Sacramento Winter
2003-01-01T00:00:00Z,-0.0186478,0.33920512,-0.37681812,Sacramento Winter
2004-01-01T00:00:00Z,0.39869642,0.756549,0.040525775,Sacramento Winter
2005-01-01T00:00:00Z,0.23413292,0.59198594,-0.12403728,Sacramento Winter
2006-01-01T00:00:00Z,1.2006278,1.558481,0.84245765,Sacramento Winter
2007-01-01T00:00:00Z,0.16976976,0.52762216,-0.18840271,Sacramento Winter
2008-01-01T00:00:00Z,-0.12984322,0.22800909,-0.48801547,Sacramento Winter
2009-01-01T00:00:00Z,-0.33830357,0.01954883,-0.69647557,Sacramento Winter
2010-01-01T00:00:00Z,-0.22679493,0.13105965,-0.5849647,Sacramento Winter
2011-01-01T00:00:00Z,0.7993248,1.1571773,0.44115403,Sacramento Winter
2012-01-01T00:00:00Z,-0.007100028,0.35075223,-0.36527294,Sacramento Winter
2013-01-01T00:00:00Z,-0.23375916,0.12409334,-0.59193045,Sacramento Winter
2014-01-01T00:00:00Z,-1.0998319,-0.741979,-1.4580046,Sacramento Winter
2015-01-01T00:00:00Z,-1.1202785,-0.7624257,-1.4784507,Sacramento Winter
2016-01-01T00:00:00Z,-0.8066261,-0.4487735,-1.1647979,Sacramento Winter
2017-01-01T00:00:00Z,0.49399912,0.8518517,0.13582836,Sacramento Winter
2018-01-01T00:00:00Z,-0.36408448,-0.006231973,-0.7222554,Sacramento Winter
2019-01-01T00:00:00Z,-0.28013867,0.07771612,-0.6383084,Sacramento Winter
2020-01-01T00:00:00Z,0.01672014,0.37457353,-0.34144983,Sacramento Winter
1981-01-01T00:00:00Z,-0.57664514,-0.21983375,-0.9336121,Mid-Columbia Spring
1982-01-01T00:00:00Z,0.39049238,0.74818885,0.0330137,Mid-Columbia Spring
1983-01-01T00:00:00Z,0.9587917,1.316233,0.60142505,Mid-Columbia Spring
1984-01-01T00:00:00Z,0.85572004,1.2128932,0.49850437,Mid-Columbia Spring
1985-01-01T00:00:00Z,0.08849025,0.4451794,-0.26844513,Mid-Columbia Spring
1986-01-01T00:00:00Z,-0.06168745,0.2950675,-0.41860878,Mid-Columbia Spring
1987-01-01T00:00:00Z,-0.47126618,-0.11463945,-0.82825893,Mid-Columbia Spring
1988-01-01T00:00:00Z,-0.66496015,-0.30832052,-1.0219754,Mid-Columbia Spring
1989-01-01T00:00:00Z,-0.25733557,0.09945624,-0.6142637,Mid-Columbia Spring
1990-01-01T00:00:00Z,-0.39136952,-0.034674957,-0.7483015,Mid-Columbia Spring
1991-01-01T00:00:00Z,-0.0707831,0.2859656,-0.42773068,Mid-Columbia Spring
1992-01-01T00:00:00Z,-0.72483647,-0.3681424,-1.081763,Mid-Columbia Spring
1993-01-01T00:00:00Z,-0.4811923,-0.1242712,-0.8381215,Mid-Columbia Spring
1994-01-01T00:00:00Z,-1.187369,-0.83045536,-1.5442847,Mid-Columbia Spring
1995-01-01T00:00:00Z,-0.7196912,-0.36285368,-1.0766032,Mid-Columbia Spring
1996-01-01T00:00:00Z,0.33632478,0.6930154,-0.02063888,Mid-Columbia Spring
1997-01-01T00:00:00Z,0.946666,1.3032756,0.5896044,Mid-Columbia Spring
1998-01-01T00:00:00Z,0.6776946,1.0343223,0.32060012,Mid-Columbia Spring
1999-01-01T00:00:00Z,0.82731134,1.1843538,0.46994814,Mid-Columbia Spring
2000-01-01T00:00:00Z,0.72677195,1.0835092,0.36963323,Mid-Columbia Spring
2001-01-01T00:00:00Z,-0.53331935,-0.17660782,-0.89023715,Mid-Columbia Spring
2002-01-01T00:00:00Z,-0.54380596,-0.18713082,-0.90081537,Mid-Columbia Spring
2003-01-01T00:00:00Z,-0.35635227,2.7964E-4,-0.71335405,Mid-Columbia Spring
2004-01-01T00:00:00Z,-0.07365202,0.2829878,-0.43070552,Mid-Columbia Spring
2005-01-01T00:00:00Z,-0.67895335,-0.32229024,-1.0359005,Mid-Columbia Spring
2006-01-01T00:00:00Z,-0.19373699,0.1629018,-0.5507172,Mid-Columbia Spring
2007-01-01T00:00:00Z,-0.24139829,0.11537822,-0.5988591,Mid-Columbia Spring
2008-01-01T00:00:00Z,0.27421185,0.63087225,-0.08307387,Mid-Columbia Spring
2009-01-01T00:00:00Z,0.3231956,0.67985815,-0.033969663,Mid-Columbia Spring
2010-01-01T00:00:00Z,0.24581318,0.60280955,-0.11178827,Mid-Columbia Spring
2011-01-01T00:00:00Z,0.7727318,1.1293517,0.41568485,Mid-Columbia Spring
2012-01-01T00:00:00Z,0.77877164,1.1354775,0.4213883,Mid-Columbia Spring
2013-01-01T00:00:00Z,0.43662834,0.79331636,0.07949512,Mid-Columbia Spring
2014-01-01T00:00:00Z,0.3679587,0.72457856,0.010949125,Mid-Columbia Spring
2015-01-01T00:00:00Z,-0.35207027,0.004765572,-0.7094968,Mid-Columbia Spring
2016-01-01T00:00:00Z,-0.49116772,-0.13450183,-0.848267,Mid-Columbia Spring
2017-01-01T00:00:00Z,0.07546017,0.43208584,-0.28158048,Mid-Columbia Spring
2018-01-01T00:00:00Z,-0.010340293,0.34629104,-0.36743054,Mid-Columbia Spring
2019-01-01T00:00:00Z,0.08179365,0.43851224,-0.27518275,Mid-Columbia Spring
2020-01-01T00:00:00Z,-0.035289306,0.33027923,-0.40103298,Mid-Columbia Spring
1981-01-01T00:00:00Z,-0.71610767,-0.20572843,-1.2254177,Upper Klamath Trinity River
1982-01-01T00:00:00Z,0.552298,1.0624145,0.039061334,Upper Klamath Trinity River
1983-01-01T00:00:00Z,1.4161949,1.9274497,0.8857449,Upper Klamath Trinity River
1984-01-01T00:00:00Z,0.65015316,1.1607631,0.12879945,Upper Klamath Trinity River
1985-01-01T00:00:00Z,-0.21166112,0.29603505,-0.72724533,Upper Klamath Trinity River
