time,species_group,relative_stock_status
2008-01-01T00:00:00Z,Blackgill rockfish,0.27521175
2009-01-01T00:00:00Z,Blackgill rockfish,0.28677395
2010-01-01T00:00:00Z,Blackgill rockfish,0.2948563
2011-01-01T00:00:00Z,Blackgill rockfish,0.301879
1890-01-01T00:00:00Z,Bocaccio,1.0
1891-01-01T00:00:00Z,Bocaccio,0.96454173
1892-01-01T00:00:00Z,Bocaccio,0.965107
1893-01-01T00:00:00Z,Bocaccio,0.964816
1894-01-01T00:00:00Z,Bocaccio,0.964717
1895-01-01T00:00:00Z,Bocaccio,0.964757
1896-01-01T00:00:00Z,Bocaccio,0.96488
1897-01-01T00:00:00Z,Bocaccio,0.965066
1898-01-01T00:00:00Z,Bocaccio,0.965339
1899-01-01T00:00:00Z,Bocaccio,0.965712
1900-01-01T00:00:00Z,Bocaccio,0.966195
1901-01-01T00:00:00Z,Bocaccio,0.966395
1902-01-01T00:00:00Z,Bocaccio,0.966318
1903-01-01T00:00:00Z,Bocaccio,0.965977
1904-01-01T00:00:00Z,Bocaccio,0.965387
1905-01-01T00:00:00Z,Bocaccio,0.964566
1906-01-01T00:00:00Z,Bocaccio,0.963535
1907-01-01T00:00:00Z,Bocaccio,0.962311
1908-01-01T00:00:00Z,Bocaccio,0.96091
1909-01-01T00:00:00Z,Bocaccio,0.959349
1910-01-01T00:00:00Z,Bocaccio,0.957331
1911-01-01T00:00:00Z,Bocaccio,0.954873
1912-01-01T00:00:00Z,Bocaccio,0.951998
1913-01-01T00:00:00Z,Bocaccio,0.948731
1914-01-01T00:00:00Z,Bocaccio,0.945102
1915-01-01T00:00:00Z,Bocaccio,0.941138
1916-01-01T00:00:00Z,Bocaccio,0.936866
1917-01-01T00:00:00Z,Bocaccio,0.931247
1918-01-01T00:00:00Z,Bocaccio,0.920235
1919-01-01T00:00:00Z,Bocaccio,0.908501
1920-01-01T00:00:00Z,Bocaccio,0.90284
1921-01-01T00:00:00Z,Bocaccio,0.897347
1922-01-01T00:00:00Z,Bocaccio,0.89419
1923-01-01T00:00:00Z,Bocaccio,0.892443
1924-01-01T00:00:00Z,Bocaccio,0.889565
1925-01-01T00:00:00Z,Bocaccio,0.887928
1926-01-01T00:00:00Z,Bocaccio,0.885235
1927-01-01T00:00:00Z,Bocaccio,0.87853
1928-01-01T00:00:00Z,Bocaccio,0.874125
1929-01-01T00:00:00Z,Bocaccio,0.869401
1930-01-01T00:00:00Z,Bocaccio,0.865696
1931-01-01T00:00:00Z,Bocaccio,0.859893
1932-01-01T00:00:00Z,Bocaccio,0.854767
1933-01-01T00:00:00Z,Bocaccio,0.852842
1934-01-01T00:00:00Z,Bocaccio,0.853853
1935-01-01T00:00:00Z,Bocaccio,0.853821
1936-01-01T00:00:00Z,Bocaccio,0.853033
1937-01-01T00:00:00Z,Bocaccio,0.850338
1938-01-01T00:00:00Z,Bocaccio,0.848537
1939-01-01T00:00:00Z,Bocaccio,0.849415
1940-01-01T00:00:00Z,Bocaccio,0.852111
1941-01-01T00:00:00Z,Bocaccio,0.854724
1942-01-01T00:00:00Z,Bocaccio,0.858855
1943-01-01T00:00:00Z,Bocaccio,0.866757
1944-01-01T00:00:00Z,Bocaccio,0.870636
1945-01-01T00:00:00Z,Bocaccio,0.86415
1946-01-01T00:00:00Z,Bocaccio,0.842588
1947-01-01T00:00:00Z,Bocaccio,0.834196
1948-01-01T00:00:00Z,Bocaccio,0.826142
1949-01-01T00:00:00Z,Bocaccio,0.822013
1950-01-01T00:00:00Z,Bocaccio,0.816855
1951-01-01T00:00:00Z,Bocaccio,0.803911
1952-01-01T00:00:00Z,Bocaccio,0.77947
1953-01-01T00:00:00Z,Bocaccio,0.75176
1954-01-01T00:00:00Z,Bocaccio,0.717823
1955-01-01T00:00:00Z,Bocaccio,0.682241
1956-01-01T00:00:00Z,Bocaccio,0.634353
1957-01-01T00:00:00Z,Bocaccio,0.573787
1958-01-01T00:00:00Z,Bocaccio,0.506011
1959-01-01T00:00:00Z,Bocaccio,0.435579
1960-01-01T00:00:00Z,Bocaccio,0.382103
1961-01-01T00:00:00Z,Bocaccio,0.336193
1962-01-01T00:00:00Z,Bocaccio,0.313276
1963-01-01T00:00:00Z,Bocaccio,0.307364
1964-01-01T00:00:00Z,Bocaccio,0.316626
1965-01-01T00:00:00Z,Bocaccio,0.493398
1966-01-01T00:00:00Z,Bocaccio,0.799917
1967-01-01T00:00:00Z,Bocaccio,1.0089
1968-01-01T00:00:00Z,Bocaccio,1.0879
1969-01-01T00:00:00Z,Bocaccio,1.15559
1970-01-01T00:00:00Z,Bocaccio,1.21561
1971-01-01T00:00:00Z,Bocaccio,1.22135
1972-01-01T00:00:00Z,Bocaccio,1.19806
1973-01-01T00:00:00Z,Bocaccio,1.13688
1974-01-01T00:00:00Z,Bocaccio,0.996341
1975-01-01T00:00:00Z,Bocaccio,0.823659
1976-01-01T00:00:00Z,Bocaccio,0.746887
1977-01-01T00:00:00Z,Bocaccio,0.695435
1978-01-01T00:00:00Z,Bocaccio,0.641571
1979-01-01T00:00:00Z,Bocaccio,0.576486
1980-01-01T00:00:00Z,Bocaccio,0.552708
1981-01-01T00:00:00Z,Bocaccio,0.579545
1982-01-01T00:00:00Z,Bocaccio,0.558153
1983-01-01T00:00:00Z,Bocaccio,0.486566
1984-01-01T00:00:00Z,Bocaccio,0.394921
1985-01-01T00:00:00Z,Bocaccio,0.299189
1986-01-01T00:00:00Z,Bocaccio,0.238779
1987-01-01T00:00:00Z,Bocaccio,0.202784
1988-01-01T00:00:00Z,Bocaccio,0.194759
1989-01-01T00:00:00Z,Bocaccio,0.178383
1990-01-01T00:00:00Z,Bocaccio,0.146006
1991-01-01T00:00:00Z,Bocaccio,0.131365
1992-01-01T00:00:00Z,Bocaccio,0.142037
1993-01-01T00:00:00Z,Bocaccio,0.139505
1994-01-01T00:00:00Z,Bocaccio,0.134012
1995-01-01T00:00:00Z,Bocaccio,0.127947
1996-01-01T00:00:00Z,Bocaccio,0.123995
1997-01-01T00:00:00Z,Bocaccio,0.122983
1998-01-01T00:00:00Z,Bocaccio,0.119872
1999-01-01T00:00:00Z,Bocaccio,0.120189
2000-01-01T00:00:00Z,Bocaccio,0.118454
2001-01-01T00:00:00Z,Bocaccio,0.11784
2002-01-01T00:00:00Z,Bocaccio,0.129752
2003-01-01T00:00:00Z,Bocaccio,0.151943
2004-01-01T00:00:00Z,Bocaccio,0.16919
2005-01-01T00:00:00Z,Bocaccio,0.179123
2006-01-01T00:00:00Z,Bocaccio,0.189792
2007-01-01T00:00:00Z,Bocaccio,0.202485
2008-01-01T00:00:00Z,Bocaccio,0.214856
2009-01-01T00:00:00Z,Bocaccio,0.227729
2010-01-01T00:00:00Z,Bocaccio,0.23834
2011-01-01T00:00:00Z,Bocaccio,0.248945
2012-01-01T00:00:00Z,Bocaccio,0.26783
2013-01-01T00:00:00Z,Bocaccio,0.313868
1916-01-01T00:00:00Z,Greenspotted rockfish,1.0
1917-01-01T00:00:00Z,Greenspotted rockfish,0.99413383
1918-01-01T00:00:00Z,Greenspotted rockfish,0.9848835
1919-01-01T00:00:00Z,Greenspotted rockfish,0.97637695
1920-01-01T00:00:00Z,Greenspotted rockfish,0.9715529
1921-01-01T00:00:00Z,Greenspotted rockfish,0.96647114
1922-01-01T00:00:00Z,Greenspotted rockfish,0.9623284
1923-01-01T00:00:00Z,Greenspotted rockfish,0.95853907
1924-01-01T00:00:00Z,Greenspotted rockfish,0.95341307
1925-01-01T00:00:00Z,Greenspotted rockfish,0.94692826
1926-01-01T00:00:00Z,Greenspotted rockfish,0.939799
1927-01-01T00:00:00Z,Greenspotted rockfish,0.9305818
1928-01-01T00:00:00Z,Greenspotted rockfish,0.9234599
1929-01-01T00:00:00Z,Greenspotted rockfish,0.91755325
1930-01-01T00:00:00Z,Greenspotted rockfish,0.9116723
1931-01-01T00:00:00Z,Greenspotted rockfish,0.90559995
1932-01-01T00:00:00Z,Greenspotted rockfish,0.89824235
1933-01-01T00:00:00Z,Greenspotted rockfish,0.8939965
1934-01-01T00:00:00Z,Greenspotted rockfish,0.8921847
1935-01-01T00:00:00Z,Greenspotted rockfish,0.8901557
1936-01-01T00:00:00Z,Greenspotted rockfish,0.8892387
1937-01-01T00:00:00Z,Greenspotted rockfish,0.89021456
1938-01-01T00:00:00Z,Greenspotted rockfish,0.89114994
1939-01-01T00:00:00Z,Greenspotted rockfish,0.8925014
1940-01-01T00:00:00Z,Greenspotted rockfish,0.8934662
1941-01-01T00:00:00Z,Greenspotted rockfish,0.8934993
1942-01-01T00:00:00Z,Greenspotted rockfish,0.8931532
1943-01-01T00:00:00Z,Greenspotted rockfish,0.8952927
1944-01-01T00:00:00Z,Greenspotted rockfish,0.8962207
1945-01-01T00:00:00Z,Greenspotted rockfish,0.8945304
1946-01-01T00:00:00Z,Greenspotted rockfish,0.88729805
1947-01-01T00:00:00Z,Greenspotted rockfish,0.88176334
1948-01-01T00:00:00Z,Greenspotted rockfish,0.87876284
1949-01-01T00:00:00Z,Greenspotted rockfish,0.87605584
1950-01-01T00:00:00Z,Greenspotted rockfish,0.87252843
1951-01-01T00:00:00Z,Greenspotted rockfish,0.8690518
1952-01-01T00:00:00Z,Greenspotted rockfish,0.8625806
1953-01-01T00:00:00Z,Greenspotted rockfish,0.85921186
1954-01-01T00:00:00Z,Greenspotted rockfish,0.85640657
1955-01-01T00:00:00Z,Greenspotted rockfish,0.8521445
1956-01-01T00:00:00Z,Greenspotted rockfish,0.8444971
1957-01-01T00:00:00Z,Greenspotted rockfish,0.8364667
1958-01-01T00:00:00Z,Greenspotted rockfish,0.82955474
1959-01-01T00:00:00Z,Greenspotted rockfish,0.82177335
1960-01-01T00:00:00Z,Greenspotted rockfish,0.8168576
1961-01-01T00:00:00Z,Greenspotted rockfish,0.8129468
1962-01-01T00:00:00Z,Greenspotted rockfish,0.8105878
1963-01-01T00:00:00Z,Greenspotted rockfish,0.8083813
1964-01-01T00:00:00Z,Greenspotted rockfish,0.8046403
1965-01-01T00:00:00Z,Greenspotted rockfish,0.8020386
1966-01-01T00:00:00Z,Greenspotted rockfish,0.7966784
1967-01-01T00:00:00Z,Greenspotted rockfish,0.78977966
1968-01-01T00:00:00Z,Greenspotted rockfish,0.7788037
1969-01-01T00:00:00Z,Greenspotted rockfish,0.7668379
1970-01-01T00:00:00Z,Greenspotted rockfish,0.74639875
1971-01-01T00:00:00Z,Greenspotted rockfish,0.7289858
1972-01-01T00:00:00Z,Greenspotted rockfish,0.71004283
1973-01-01T00:00:00Z,Greenspotted rockfish,0.68182665
1974-01-01T00:00:00Z,Greenspotted rockfish,0.64671063
1975-01-01T00:00:00Z,Greenspotted rockfish,0.60890275
1976-01-01T00:00:00Z,Greenspotted rockfish,0.5728694
1977-01-01T00:00:00Z,Greenspotted rockfish,0.5343011
1978-01-01T00:00:00Z,Greenspotted rockfish,0.4956256
1979-01-01T00:00:00Z,Greenspotted rockfish,0.4652386
1980-01-01T00:00:00Z,Greenspotted rockfish,0.4244619
1981-01-01T00:00:00Z,Greenspotted rockfish,0.40090367
1982-01-01T00:00:00Z,Greenspotted rockfish,0.3633053
1983-01-01T00:00:00Z,Greenspotted rockfish,0.323644
1984-01-01T00:00:00Z,Greenspotted rockfish,0.3001101
1985-01-01T00:00:00Z,Greenspotted rockfish,0.280431
1986-01-01T00:00:00Z,Greenspotted rockfish,0.25069764
1987-01-01T00:00:00Z,Greenspotted rockfish,0.23730524
1988-01-01T00:00:00Z,Greenspotted rockfish,0.23693515
1989-01-01T00:00:00Z,Greenspotted rockfish,0.22512032
1990-01-01T00:00:00Z,Greenspotted rockfish,0.2091745
1991-01-01T00:00:00Z,Greenspotted rockfish,0.20050119
1992-01-01T00:00:00Z,Greenspotted rockfish,0.1880456
1993-01-01T00:00:00Z,Greenspotted rockfish,0.18388774
1994-01-01T00:00:00Z,Greenspotted rockfish,0.18235324
1995-01-01T00:00:00Z,Greenspotted rockfish,0.18054883
1996-01-01T00:00:00Z,Greenspotted rockfish,0.17283665
1997-01-01T00:00:00Z,Greenspotted rockfish,0.16904444
1998-01-01T00:00:00Z,Greenspotted rockfish,0.17511462
1999-01-01T00:00:00Z,Greenspotted rockfish,0.18205349
2000-01-01T00:00:00Z,Greenspotted rockfish,0.1903906
2001-01-01T00:00:00Z,Greenspotted rockfish,0.20153558
2002-01-01T00:00:00Z,Greenspotted rockfish,0.21443896
2003-01-01T00:00:00Z,Greenspotted rockfish,0.22893684
2004-01-01T00:00:00Z,Greenspotted rockfish,0.2451813
2005-01-01T00:00:00Z,Greenspotted rockfish,0.2598832
2006-01-01T00:00:00Z,Greenspotted rockfish,0.27321225
2007-01-01T00:00:00Z,Greenspotted rockfish,0.28862706
2008-01-01T00:00:00Z,Greenspotted rockfish,0.30299348
2009-01-01T00:00:00Z,Greenspotted rockfish,0.31752193
2010-01-01T00:00:00Z,Greenspotted rockfish,0.3313356
2011-01-01T00:00:00Z,Greenspotted rockfish,0.34539306
1940-01-01T00:00:00Z,Pacific Ocean perch,1.0
1941-01-01T00:00:00Z,Pacific Ocean perch,0.9991355
1942-01-01T00:00:00Z,Pacific Ocean perch,0.9982007
1943-01-01T00:00:00Z,Pacific Ocean perch,0.99719876
1944-01-01T00:00:00Z,Pacific Ocean perch,0.9955568
1945-01-01T00:00:00Z,Pacific Ocean perch,0.99319386
1946-01-01T00:00:00Z,Pacific Ocean perch,0.9899329
1947-01-01T00:00:00Z,Pacific Ocean perch,0.9872263
1948-01-01T00:00:00Z,Pacific Ocean perch,0.98481
1949-01-01T00:00:00Z,Pacific Ocean perch,0.98226076
1950-01-01T00:00:00Z,Pacific Ocean perch,0.9766368
1951-01-01T00:00:00Z,Pacific Ocean perch,0.96896166
1952-01-01T00:00:00Z,Pacific Ocean perch,0.9602585
1953-01-01T00:00:00Z,Pacific Ocean perch,0.9408177
1954-01-01T00:00:00Z,Pacific Ocean perch,0.92865044
1955-01-01T00:00:00Z,Pacific Ocean perch,0.9118643
1956-01-01T00:00:00Z,Pacific Ocean perch,0.9027426
1957-01-01T00:00:00Z,Pacific Ocean perch,0.8863215
1958-01-01T00:00:00Z,Pacific Ocean perch,0.87702876
1959-01-01T00:00:00Z,Pacific Ocean perch,0.87493163
1960-01-01T00:00:00Z,Pacific Ocean perch,0.8797567
1961-01-01T00:00:00Z,Pacific Ocean perch,0.87496066
1962-01-01T00:00:00Z,Pacific Ocean perch,0.8593109
1963-01-01T00:00:00Z,Pacific Ocean perch,0.83190316
1964-01-01T00:00:00Z,Pacific Ocean perch,0.79062814
1965-01-01T00:00:00Z,Pacific Ocean perch,0.74571794
1966-01-01T00:00:00Z,Pacific Ocean perch,0.68860525
1967-01-01T00:00:00Z,Pacific Ocean perch,0.5348187
1968-01-01T00:00:00Z,Pacific Ocean perch,0.41992435
1969-01-01T00:00:00Z,Pacific Ocean perch,0.3524559
1970-01-01T00:00:00Z,Pacific Ocean perch,0.34738952
1971-01-01T00:00:00Z,Pacific Ocean perch,0.33652356
1972-01-01T00:00:00Z,Pacific Ocean perch,0.32559195
1973-01-01T00:00:00Z,Pacific Ocean perch,0.31394702
1974-01-01T00:00:00Z,Pacific Ocean perch,0.2957923
1975-01-01T00:00:00Z,Pacific Ocean perch,0.28359142
1976-01-01T00:00:00Z,Pacific Ocean perch,0.2826979
1977-01-01T00:00:00Z,Pacific Ocean perch,0.27913293
1978-01-01T00:00:00Z,Pacific Ocean perch,0.2744377
1979-01-01T00:00:00Z,Pacific Ocean perch,0.26108664
1980-01-01T00:00:00Z,Pacific Ocean perch,0.24848558
1981-01-01T00:00:00Z,Pacific Ocean perch,0.23257309
1982-01-01T00:00:00Z,Pacific Ocean perch,0.22337355
1983-01-01T00:00:00Z,Pacific Ocean perch,0.21814372
1984-01-01T00:00:00Z,Pacific Ocean perch,0.20912135
1985-01-01T00:00:00Z,Pacific Ocean perch,0.19995692
1986-01-01T00:00:00Z,Pacific Ocean perch,0.19239475
1987-01-01T00:00:00Z,Pacific Ocean perch,0.18518847
1988-01-01T00:00:00Z,Pacific Ocean perch,0.18106906
1989-01-01T00:00:00Z,Pacific Ocean perch,0.17450428
1990-01-01T00:00:00Z,Pacific Ocean perch,0.16759737
1991-01-01T00:00:00Z,Pacific Ocean perch,0.16352837
1992-01-01T00:00:00Z,Pacific Ocean perch,0.15659854
1993-01-01T00:00:00Z,Pacific Ocean perch,0.15009776
1994-01-01T00:00:00Z,Pacific Ocean perch,0.14510407
1995-01-01T00:00:00Z,Pacific Ocean perch,0.1420969
1996-01-01T00:00:00Z,Pacific Ocean perch,0.14109051
1997-01-01T00:00:00Z,Pacific Ocean perch,0.1405553
1998-01-01T00:00:00Z,Pacific Ocean perch,0.14066298
1999-01-01T00:00:00Z,Pacific Ocean perch,0.14002804
2000-01-01T00:00:00Z,Pacific Ocean perch,0.1401875
2001-01-01T00:00:00Z,Pacific Ocean perch,0.14365914
2002-01-01T00:00:00Z,Pacific Ocean perch,0.14616393
2003-01-01T00:00:00Z,Pacific Ocean perch,0.14960165
2004-01-01T00:00:00Z,Pacific Ocean perch,0.15384462
2005-01-01T00:00:00Z,Pacific Ocean perch,0.15943645
2006-01-01T00:00:00Z,Pacific Ocean perch,0.16710554
2007-01-01T00:00:00Z,Pacific Ocean perch,0.17579189
2008-01-01T00:00:00Z,Pacific Ocean perch,0.18306385
2009-01-01T00:00:00Z,Pacific Ocean perch,0.18814857
2010-01-01T00:00:00Z,Pacific Ocean perch,0.19016628
2011-01-01T00:00:00Z,Pacific Ocean perch,0.19141568
1916-01-01T00:00:00Z,Yelloweye rockfish,1.0
1917-01-01T00:00:00Z,Yelloweye rockfish,0.99955237
1918-01-01T00:00:00Z,Yelloweye rockfish,0.9989394
1919-01-01T00:00:00Z,Yelloweye rockfish,0.9982485
1920-01-01T00:00:00Z,Yelloweye rockfish,0.9977912
1921-01-01T00:00:00Z,Yelloweye rockfish,0.9973046
1922-01-01T00:00:00Z,Yelloweye rockfish,0.99682784
1923-01-01T00:00:00Z,Yelloweye rockfish,0.9963705
1924-01-01T00:00:00Z,Yelloweye rockfish,0.9958937
1925-01-01T00:00:00Z,Yelloweye rockfish,0.9953488
1926-01-01T00:00:00Z,Yelloweye rockfish,0.9945606
1927-01-01T00:00:00Z,Yelloweye rockfish,0.9936654
1928-01-01T00:00:00Z,Yelloweye rockfish,0.9926534
1929-01-01T00:00:00Z,Yelloweye rockfish,0.9914955
1930-01-01T00:00:00Z,Yelloweye rockfish,0.9899094
1931-01-01T00:00:00Z,Yelloweye rockfish,0.9882552
1932-01-01T00:00:00Z,Yelloweye rockfish,0.98686373
1933-01-01T00:00:00Z,Yelloweye rockfish,0.9855307
1934-01-01T00:00:00Z,Yelloweye rockfish,0.9844603
1935-01-01T00:00:00Z,Yelloweye rockfish,0.9831564
1936-01-01T00:00:00Z,Yelloweye rockfish,0.98158
1937-01-01T00:00:00Z,Yelloweye rockfish,0.97951716
1938-01-01T00:00:00Z,Yelloweye rockfish,0.97750294
1939-01-01T00:00:00Z,Yelloweye rockfish,0.97552764
1940-01-01T00:00:00Z,Yelloweye rockfish,0.97405833
1941-01-01T00:00:00Z,Yelloweye rockfish,0.97176194
1942-01-01T00:00:00Z,Yelloweye rockfish,0.9689109
1943-01-01T00:00:00Z,Yelloweye rockfish,0.96537864
1944-01-01T00:00:00Z,Yelloweye rockfish,0.956699
1945-01-01T00:00:00Z,Yelloweye rockfish,0.94808745
1946-01-01T00:00:00Z,Yelloweye rockfish,0.93391
1947-01-01T00:00:00Z,Yelloweye rockfish,0.92223334
1948-01-01T00:00:00Z,Yelloweye rockfish,0.91777676
1949-01-01T00:00:00Z,Yelloweye rockfish,0.9126001
1950-01-01T00:00:00Z,Yelloweye rockfish,0.90927225
1951-01-01T00:00:00Z,Yelloweye rockfish,0.90570116
1952-01-01T00:00:00Z,Yelloweye rockfish,0.90130293
1953-01-01T00:00:00Z,Yelloweye rockfish,0.8975761
1954-01-01T00:00:00Z,Yelloweye rockfish,0.89482236
1955-01-01T00:00:00Z,Yelloweye rockfish,0.8912902
1956-01-01T00:00:00Z,Yelloweye rockfish,0.8867655
1957-01-01T00:00:00Z,Yelloweye rockfish,0.8812093
1958-01-01T00:00:00Z,Yelloweye rockfish,0.87477744
1959-01-01T00:00:00Z,Yelloweye rockfish,0.86787844
1960-01-01T00:00:00Z,Yelloweye rockfish,0.86175793
1961-01-01T00:00:00Z,Yelloweye rockfish,0.8562407
1962-01-01T00:00:00Z,Yelloweye rockfish,0.8517744
1963-01-01T00:00:00Z,Yelloweye rockfish,0.84642255
1964-01-01T00:00:00Z,Yelloweye rockfish,0.8423455
1965-01-01T00:00:00Z,Yelloweye rockfish,0.8396598
1966-01-01T00:00:00Z,Yelloweye rockfish,0.8278761
1967-01-01T00:00:00Z,Yelloweye rockfish,0.82334167
1968-01-01T00:00:00Z,Yelloweye rockfish,0.8180093
1969-01-01T00:00:00Z,Yelloweye rockfish,0.81245315
1970-01-01T00:00:00Z,Yelloweye rockfish,0.79931694
1971-01-01T00:00:00Z,Yelloweye rockfish,0.79061776
1972-01-01T00:00:00Z,Yelloweye rockfish,0.77875626
1973-01-01T00:00:00Z,Yelloweye rockfish,0.7635279
1974-01-01T00:00:00Z,Yelloweye rockfish,0.74909747
1975-01-01T00:00:00Z,Yelloweye rockfish,0.7327696
1976-01-01T00:00:00Z,Yelloweye rockfish,0.7177845
1977-01-01T00:00:00Z,Yelloweye rockfish,0.7000457
1978-01-01T00:00:00Z,Yelloweye rockfish,0.6818204
1979-01-01T00:00:00Z,Yelloweye rockfish,0.65034205
1980-01-01T00:00:00Z,Yelloweye rockfish,0.6191653
1981-01-01T00:00:00Z,Yelloweye rockfish,0.5943232
1982-01-01T00:00:00Z,Yelloweye rockfish,0.55897206
1983-01-01T00:00:00Z,Yelloweye rockfish,0.5136958
1984-01-01T00:00:00Z,Yelloweye rockfish,0.4828499
1985-01-01T00:00:00Z,Yelloweye rockfish,0.4587473
1986-01-01T00:00:00Z,Yelloweye rockfish,0.42935127
1987-01-01T00:00:00Z,Yelloweye rockfish,0.41238117
1988-01-01T00:00:00Z,Yelloweye rockfish,0.3921708
1989-01-01T00:00:00Z,Yelloweye rockfish,0.36933318
1990-01-01T00:00:00Z,Yelloweye rockfish,0.33924627
1991-01-01T00:00:00Z,Yelloweye rockfish,0.32178965
1992-01-01T00:00:00Z,Yelloweye rockfish,0.29112864
1993-01-01T00:00:00Z,Yelloweye rockfish,0.25973785
1994-01-01T00:00:00Z,Yelloweye rockfish,0.23353346
1995-01-01T00:00:00Z,Yelloweye rockfish,0.21805213
1996-01-01T00:00:00Z,Yelloweye rockfish,0.19941811
1997-01-01T00:00:00Z,Yelloweye rockfish,0.18528934
1998-01-01T00:00:00Z,Yelloweye rockfish,0.16854304
1999-01-01T00:00:00Z,Yelloweye rockfish,0.16504978
2000-01-01T00:00:00Z,Yelloweye rockfish,0.15673988
2001-01-01T00:00:00Z,Yelloweye rockfish,0.15981473
2002-01-01T00:00:00Z,Yelloweye rockfish,0.16143
2003-01-01T00:00:00Z,Yelloweye rockfish,0.16745321
2004-01-01T00:00:00Z,Yelloweye rockfish,0.17373917
2005-01-01T00:00:00Z,Yelloweye rockfish,0.17982076
2006-01-01T00:00:00Z,Yelloweye rockfish,0.18564937
2007-01-01T00:00:00Z,Yelloweye rockfish,0.19165313
2008-01-01T00:00:00Z,Yelloweye rockfish,0.19665463
2009-01-01T00:00:00Z,Yelloweye rockfish,0.20230809
2010-01-01T00:00:00Z,Yelloweye rockfish,0.20806858
2011-01-01T00:00:00Z,Yelloweye rockfish,0.21357608
1900-01-01T00:00:00Z,Splitnose rockfish,1.0
1901-01-01T00:00:00Z,Splitnose rockfish,1.0
1902-01-01T00:00:00Z,Splitnose rockfish,1.0
1903-01-01T00:00:00Z,Splitnose rockfish,0.9998444
1904-01-01T00:00:00Z,Splitnose rockfish,0.9996888
1905-01-01T00:00:00Z,Splitnose rockfish,0.9994554
1906-01-01T00:00:00Z,Splitnose rockfish,0.999222
1907-01-01T00:00:00Z,Splitnose rockfish,0.9989108
1908-01-01T00:00:00Z,Splitnose rockfish,0.9985995
1909-01-01T00:00:00Z,Splitnose rockfish,0.99821055
1910-01-01T00:00:00Z,Splitnose rockfish,0.9977437
1911-01-01T00:00:00Z,Splitnose rockfish,0.9972769
1912-01-01T00:00:00Z,Splitnose rockfish,0.9968101
1913-01-01T00:00:00Z,Splitnose rockfish,0.9962655
1914-01-01T00:00:00Z,Splitnose rockfish,0.99572086
1915-01-01T00:00:00Z,Splitnose rockfish,0.9950984
1916-01-01T00:00:00Z,Splitnose rockfish,0.994476
1917-01-01T00:00:00Z,Splitnose rockfish,0.9937758
1918-01-01T00:00:00Z,Splitnose rockfish,0.9926087
1919-01-01T00:00:00Z,Splitnose rockfish,0.9915195
1920-01-01T00:00:00Z,Splitnose rockfish,0.99089706
1921-01-01T00:00:00Z,Splitnose rockfish,0.99035245
1922-01-01T00:00:00Z,Splitnose rockfish,0.9898856
1923-01-01T00:00:00Z,Splitnose rockfish,0.9894966
1924-01-01T00:00:00Z,Splitnose rockfish,0.9890298
1925-01-01T00:00:00Z,Splitnose rockfish,0.9884074
1926-01-01T00:00:00Z,Splitnose rockfish,0.987785
1927-01-01T00:00:00Z,Splitnose rockfish,0.9866957
1928-01-01T00:00:00Z,Splitnose rockfish,0.9859177
1929-01-01T00:00:00Z,Splitnose rockfish,0.98513967
1930-01-01T00:00:00Z,Splitnose rockfish,0.9845172
1931-01-01T00:00:00Z,Splitnose rockfish,0.9836614
1932-01-01T00:00:00Z,Splitnose rockfish,0.98272777
1933-01-01T00:00:00Z,Splitnose rockfish,0.98249435
1934-01-01T00:00:00Z,Splitnose rockfish,0.98226094
1935-01-01T00:00:00Z,Splitnose rockfish,0.9821054
1936-01-01T00:00:00Z,Splitnose rockfish,0.9817941
1937-01-01T00:00:00Z,Splitnose rockfish,0.98171633
1938-01-01T00:00:00Z,Splitnose rockfish,0.98171633
1939-01-01T00:00:00Z,Splitnose rockfish,0.98163855
1940-01-01T00:00:00Z,Splitnose rockfish,0.9814829
1941-01-01T00:00:00Z,Splitnose rockfish,0.9814829
1942-01-01T00:00:00Z,Splitnose rockfish,0.9814829
1943-01-01T00:00:00Z,Splitnose rockfish,0.9817941
1944-01-01T00:00:00Z,Splitnose rockfish,0.9815607
1945-01-01T00:00:00Z,Splitnose rockfish,0.9806271
1946-01-01T00:00:00Z,Splitnose rockfish,0.9785264
1947-01-01T00:00:00Z,Splitnose rockfish,0.9772038
1948-01-01T00:00:00Z,Splitnose rockfish,0.97658134
1949-01-01T00:00:00Z,Splitnose rockfish,0.9758811
1950-01-01T00:00:00Z,Splitnose rockfish,0.9754143
1951-01-01T00:00:00Z,Splitnose rockfish,0.97409165
1952-01-01T00:00:00Z,Splitnose rockfish,0.9721466
1953-01-01T00:00:00Z,Splitnose rockfish,0.9700459
1954-01-01T00:00:00Z,Splitnose rockfish,0.9646775
1955-01-01T00:00:00Z,Splitnose rockfish,0.9564304
1956-01-01T00:00:00Z,Splitnose rockfish,0.9508286
1957-01-01T00:00:00Z,Splitnose rockfish,0.9418813
1958-01-01T00:00:00Z,Splitnose rockfish,0.9346456
1959-01-01T00:00:00Z,Splitnose rockfish,0.92927724
1960-01-01T00:00:00Z,Splitnose rockfish,0.9207967
1961-01-01T00:00:00Z,Splitnose rockfish,0.9088151
1962-01-01T00:00:00Z,Splitnose rockfish,0.8996343
1963-01-01T00:00:00Z,Splitnose rockfish,0.8936435
1964-01-01T00:00:00Z,Splitnose rockfish,0.88920873
1965-01-01T00:00:00Z,Splitnose rockfish,0.8877305
1966-01-01T00:00:00Z,Splitnose rockfish,0.8846184
