time,flow_anomaly_7_day_min,Seup,Selo,location
2001-01-01T00:00:00Z,-0.49360305,-0.077447586,-0.91017014,Upper Klamath Trinity River
2002-01-01T00:00:00Z,-0.8192493,-0.403143,-1.23575,Upper Klamath Trinity River
2003-01-01T00:00:00Z,-0.26029134,0.15585274,-0.67685246,Upper Klamath Trinity River
2004-01-01T00:00:00Z,-0.41344535,0.002686451,-0.8299225,Upper Klamath Trinity River
2005-01-01T00:00:00Z,0.29257163,0.7087373,-0.123914175,Upper Klamath Trinity River
2006-01-01T00:00:00Z,0.8052432,1.2214112,0.3887145,Upper Klamath Trinity River
2007-01-01T00:00:00Z,0.0652766,0.4814406,-0.35123587,Upper Klamath Trinity River
2008-01-01T00:00:00Z,0.27859387,0.6947203,-0.13788216,Upper Klamath Trinity River
2009-01-01T00:00:00Z,-0.19975497,0.21636918,-0.61624205,Upper Klamath Trinity River
2010-01-01T00:00:00Z,0.06613724,0.48227432,-0.350338,Upper Klamath Trinity River
2011-01-01T00:00:00Z,0.8730078,1.2891146,0.45650622,Upper Klamath Trinity River
2012-01-01T00:00:00Z,0.3105811,0.7266927,-0.10589177,Upper Klamath Trinity River
2013-01-01T00:00:00Z,-0.21598743,0.20014198,-0.6324675,Upper Klamath Trinity River
2014-01-01T00:00:00Z,-0.702483,-0.28636956,-1.1189854,Upper Klamath Trinity River
2015-01-01T00:00:00Z,-0.46191776,-0.045806397,-0.87841356,Upper Klamath Trinity River
2016-01-01T00:00:00Z,-0.49650234,-0.080345914,-0.9130841,Upper Klamath Trinity River
2017-01-01T00:00:00Z,0.69558775,1.1117033,0.2791158,Upper Klamath Trinity River
2018-01-01T00:00:00Z,0.04537897,0.46149644,-0.3710923,Upper Klamath Trinity River
1981-01-01T00:00:00Z,-0.52366203,-0.15887207,-0.8900586,Lower Columbia River
1982-01-01T00:00:00Z,0.341686,0.70658535,-0.025058279,Lower Columbia River
1983-01-01T00:00:00Z,1.7427355,2.1124094,1.3689449,Lower Columbia River
1984-01-01T00:00:00Z,0.47365713,0.8387209,0.106094636,Lower Columbia River
1985-01-01T00:00:00Z,0.25764203,0.62265414,-0.10935868,Lower Columbia River
1986-01-01T00:00:00Z,-0.2133153,0.15165815,-0.57984126,Lower Columbia River
1987-01-01T00:00:00Z,-0.5039751,-0.13856891,-0.86939156,Lower Columbia River
1988-01-01T00:00:00Z,-0.9767311,-0.6114993,-1.3418494,Lower Columbia River
1989-01-01T00:00:00Z,-0.12241272,0.24325828,-0.4875051,Lower Columbia River
1990-01-01T00:00:00Z,-0.2200282,0.1457565,-0.588402,Lower Columbia River
1991-01-01T00:00:00Z,0.28966522,0.6650504,-0.082239725,Lower Columbia River
1992-01-01T00:00:00Z,-0.74497825,-0.3788921,-1.1105353,Lower Columbia River
1993-01-01T00:00:00Z,-0.21527041,0.14989415,-0.58300334,Lower Columbia River
1994-01-01T00:00:00Z,-0.8120387,-0.4471723,-1.1776353,Lower Columbia River
1995-01-01T00:00:00Z,-0.6152068,-0.24794121,-0.98066604,Lower Columbia River
1996-01-01T00:00:00Z,0.36235204,0.7310723,-0.003744084,Lower Columbia River
1997-01-01T00:00:00Z,0.93183607,1.2974672,0.5665148,Lower Columbia River
1998-01-01T00:00:00Z,0.4760169,0.84459966,0.10981773,Lower Columbia River
1999-01-01T00:00:00Z,0.7775459,1.143239,0.41195542,Lower Columbia River
2000-01-01T00:00:00Z,0.48120108,0.85210335,0.11360918,Lower Columbia River
